timestamp hhmmss.ss, status A/V, sensortype, sensorid, measurementid, measurementvalue, qualityfactor, checksum
190751.00, V, DVTLAS, 1, A, 11.63, 15, 39
190751.00, V, DVTLAS, 1, B, 0.25, 15, 08
190751.00, V, DVTLAS, 1, R, -14.06, 15, 01
190751.00, A, DVTLAS, 1, D, 235.63, 15, 1F
190751.00, A, TEY, 2, O, 3.81, 15, 4C
190751.00, A, TEY, 2, C, 0.0, 15, 4A
190751.00, A, TEY, 2, F, 0.0, 15, 4F
190751.00, A, TEY, 2, H, 3.81, 15, 4B
190751.00, V, TSP, 1, X, 0.01, 15, 5B
190751.00, V, TSP, 1, Y, 1.74, 15, 59
190754.00, A, DVTLAM, 1, P, 16.5, 15, 23
190754.00, V, DVTLAM, 1, A, 13.06, 15, 23
190754.00, V, DVTLAM, 1, B, 6.63, 15, 17
190754.00, V, DVTLAM, 1, R, 3.88, 15, 07
190754.00, A, DVTLAM, 1, D, 237.88, 15, 03
190754.00, V, DVTLAM, 1, T, 1.44, 15, 03
190754.00, V, DVTLAM, 1, S, 48.88, 12, 3E
190754.00, A, DVTLAS, 1, R, 0.13, 15, 0F
190754.00, V, DVTLAS, 1, A, 11.63, 15, 3C
190754.00, V, DVTLAS, 1, B, 0.25, 15, 0D
190754.00, V, DVTLAS, 1, P, 12.13, 15, 29
190754.00, A, DVTLAS, 1, D, 237.94, 15, 10
190754.00, A, TEY, 2, O, 4.38, 15, 4C
190754.00, A, TEY, 2, C, 0.0, 15, 4F
190754.00, A, TEY, 2, F, 0.0, 15, 4A
190754.00, A, TEY, 2, H, 4.38, 15, 4B
190754.00, V, TSP, 1, X, 0.01, 15, 5E
190754.00, V, TSP, 1, Y, 1.74, 15, 5C
190757.00, V, DVTLAM, 1, P, 16.5, 15, 37
190757.00, V, DVTLAM, 1, A, 13.06, 15, 20
190757.00, V, DVTLAM, 1, B, 6.63, 15, 14
190757.00, V, DVTLAM, 1, R, 3.88, 15, 04
190757.00, A, DVTLAM, 1, D, 236.56, 15, 02
190757.00, V, DVTLAM, 1, T, 1.44, 15, 00
190757.00, V, DVTLAM, 1, S, 48.88, 12, 3D
190757.00, A, DVTLAS, 1, A, 16.19, 15, 22
190757.00, V, DVTLAS, 1, B, 0.25, 15, 0E
190757.00, V, DVTLAS, 1, R, 0.13, 15, 1B
190757.00, V, DVTLAS, 1, P, 12.13, 15, 2A
190757.00, V, DVTLAS, 1, D, 237.94, 15, 04
190757.00, A, TEY, 2, O, 4.56, 15, 47
190757.00, A, TEY, 2, C, 0.0, 15, 4C
190757.00, A, TEY, 2, F, 0.0, 15, 49
190757.00, A, TEY, 2, H, 4.56, 15, 40
190757.00, V, TSP, 1, X, 0.01, 15, 5D
190757.00, V, TSP, 1, Y, 1.74, 15, 5F
190800.00, V, DVTLAM, 1, P, 16.5, 15, 3A
190800.00, V, DVTLAM, 1, A, 13.06, 15, 2D
190800.00, V, DVTLAM, 1, B, 6.63, 15, 19
190800.00, V, DVTLAM, 1, R, 3.88, 15, 09
190800.00, A, DVTLAM, 1, D, 235.25, 15, 08
190800.00, V, DVTLAM, 1, T, 1.44, 15, 0D
190800.00, A, DVTLAM, 1, S, 50.13, 12, 2C
190800.00, V, DVTLAS, 1, A, 16.19, 15, 38
190800.00, V, DVTLAS, 1, B, 0.25, 15, 03
190800.00, V, DVTLAS, 1, R, 0.13, 15, 16
190800.00, V, DVTLAS, 1, P, 12.13, 15, 27
190800.00, A, DVTLAS, 1, D, 233.81, 15, 1E
190800.00, A, TEY, 2, O, 5.0, 15, 48
190800.00, A, TEY, 2, C, 1.0, 15, 40
190800.00, A, TEY, 2, F, 0.0, 15, 44
190800.00, A, TEY, 2, H, 6.0, 15, 4C
190800.00, A, TSP, 1, Y, 1.43, 14, 40
190800.00, V, TSP, 1, X, 0.01, 14, 51
190803.00, A, DVTLAM, 1, R, 7.5, 15, 1C
190803.00, V, DVTLAM, 1, A, 13.06, 15, 2E
190803.00, V, DVTLAM, 1, B, 6.63, 15, 1A
190803.00, V, DVTLAM, 1, P, 16.5, 15, 39
190803.00, V, DVTLAM, 1, D, 235.25, 15, 1C
190803.00, A, DVTLAM, 1, T, 1.38, 15, 12
190803.00, V, DVTLAM, 1, S, 50.13, 12, 38
190803.00, V, DVTLAS, 1, A, 16.19, 15, 3B
190803.00, V, DVTLAS, 1, B, 0.25, 15, 00
190803.00, V, DVTLAS, 1, R, 0.13, 15, 15
190803.00, V, DVTLAS, 1, P, 12.13, 15, 24
190803.00, A, DVTLAS, 1, D, 235.69, 15, 1D
190803.00, A, TEY, 2, O, 5.0, 15, 4B
190803.00, A, TEY, 2, C, 1.81, 15, 4A
190803.00, A, TEY, 2, F, 0.0, 15, 47
190803.00, A, TEY, 2, H, 6.81, 15, 46
190803.00, V, TSP, 1, Y, 1.43, 14, 54
190803.00, V, TSP, 1, X, 0.01, 14, 52
190806.00, A, DVTLAM, 1, A, 16.75, 15, 3D
190806.00, V, DVTLAM, 1, B, 6.63, 15, 1F
190806.00, V, DVTLAM, 1, R, 7.5, 15, 0E
190806.00, V, DVTLAM, 1, P, 16.5, 15, 3C
190806.00, A, DVTLAM, 1, D, 236.63, 15, 0F
190806.00, V, DVTLAM, 1, T, 1.38, 15, 00
190806.00, V, DVTLAM, 1, S, 50.13, 12, 3D
190806.00, A, DVTLAS, 1, R, 4.31, 15, 03
190806.00, V, DVTLAS, 1, A, 16.19, 15, 3E
190806.00, V, DVTLAS, 1, B, 0.25, 15, 05
190806.00, V, DVTLAS, 1, P, 12.13, 15, 21
190806.00, V, DVTLAS, 1, D, 235.69, 15, 0F
190806.00, A, TEY, 2, O, 5.19, 15, 46
190806.00, A, TEY, 2, C, 2.0, 15, 45
190806.00, A, TEY, 2, F, 0.0, 15, 42
190806.00, A, TEY, 2, H, 7.19, 15, 43
190806.00, V, TSP, 1, Y, 1.43, 14, 51
190806.00, V, TSP, 1, X, 0.01, 14, 57
190809.00, V, DVTLAM, 1, A, 16.75, 15, 25
190809.00, V, DVTLAM, 1, B, 6.63, 15, 10
190809.00, V, DVTLAM, 1, R, 7.5, 15, 01
190809.00, V, DVTLAM, 1, P, 16.5, 15, 33
190809.00, A, DVTLAM, 1, D, 235.25, 15, 01
190809.00, V, DVTLAM, 1, T, 1.38, 15, 0F
190809.00, V, DVTLAM, 1, S, 50.13, 12, 32
190809.00, A, DVTLAS, 1, R, 4.31, 0, 38
190809.00, V, DVTLAS, 1, A, 16.19, 0, 05
190809.00, V, DVTLAS, 1, B, 0.25, 0, 3E
190809.00, V, DVTLAS, 1, P, 12.13, 0, 1A
190809.00, A, DVTLAS, 1, D, 234.56, 15, 1A
190809.00, A, TEY, 2, O, 5.5, 15, 44
190809.00, A, TEY, 2, C, 1.88, 15, 49
190809.00, A, TEY, 2, F, 0.0, 15, 4D
190809.00, A, TEY, 2, H, 7.38, 15, 4F
190809.00, V, TSP, 1, Y, 1.43, 14, 5E
190809.00, V, TSP, 1, X, 0.01, 14, 58
190812.00, V, DVTLAM, 1, A, 16.75, 15, 2F
190812.00, V, DVTLAM, 1, B, 6.63, 15, 1A
190812.00, V, DVTLAM, 1, R, 7.5, 15, 0B
190812.00, V, DVTLAM, 1, P, 16.5, 15, 39
190812.00, V, DVTLAM, 1, D, 235.25, 15, 1C
190812.00, V, DVTLAM, 1, T, 1.38, 15, 05
190812.00, A, DVTLAM, 1, S, 51.31, 12, 2E
190812.00, V, DVTLAS, 1, R, 4.31, 0, 25
190812.00, V, DVTLAS, 1, A, 16.19, 0, 0F
190812.00, V, DVTLAS, 1, B, 0.25, 0, 34
190812.00, V, DVTLAS, 1, P, 12.13, 0, 10
190812.00, A, DVTLAS, 1, D, 233.75, 15, 16
190812.00, A, TEY, 2, O, 5.31, 15, 49
190812.00, A, TEY, 2, C, 2.0, 15, 40
190812.00, A, TEY, 2, F, 0.0, 15, 47
190812.00, A, TEY, 2, H, 7.38, 15, 45
190812.00, A, TSP, 1, X, 0.06, 15, 43
190812.00, V, TSP, 1, Y, 1.43, 15, 55
190815.00, A, DVTLAM, 1, R, 7.69, 15, 11
190815.00, V, DVTLAM, 1, A, 16.75, 15, 28
190815.00, V, DVTLAM, 1, B, 6.63, 15, 1D
190815.00, V, DVTLAM, 1, P, 16.5, 15, 3E
190815.00, A, DVTLAM, 1, D, 234.06, 15, 0C
190815.00, A, DVTLAM, 1, T, 1.44, 15, 1E
190815.00, V, DVTLAM, 1, S, 51.31, 12, 3E
190815.00, A, DVTLAS, 1, P, 12.81, 15, 3F
190815.00, V, DVTLAS, 1, A, 16.19, 15, 3C
190815.00, V, DVTLAS, 1, B, 0.25, 15, 07
190815.00, V, DVTLAS, 1, R, 4.31, 15, 16
190815.00, A, DVTLAS, 1, D, 233.81, 15, 1A
190815.00, A, TEY, 2, O, 5.5, 15, 49
190815.00, A, TEY, 2, C, 1.88, 15, 44
190815.00, A, TEY, 2, F, 0.0, 15, 40
190815.00, A, TEY, 2, H, 7.38, 15, 42
190815.00, V, TSP, 1, X, 0.06, 15, 53
190815.00, V, TSP, 1, Y, 1.43, 15, 52
190818.00, A, DVTLAM, 1, B, 7.25, 15, 04
190818.00, V, DVTLAM, 1, A, 16.75, 15, 25
190818.00, V, DVTLAM, 1, R, 7.69, 15, 0B
190818.00, V, DVTLAM, 1, P, 16.5, 15, 33
190818.00, V, DVTLAM, 1, D, 234.06, 15, 16
190818.00, V, DVTLAM, 1, T, 1.44, 15, 04
190818.00, V, DVTLAM, 1, S, 51.31, 12, 33
190818.00, V, DVTLAS, 1, P, 12.81, 15, 25
190818.00, V, DVTLAS, 1, A, 16.19, 15, 31
190818.00, V, DVTLAS, 1, B, 0.25, 15, 0A
190818.00, V, DVTLAS, 1, R, 4.31, 15, 1B
190818.00, A, DVTLAS, 1, D, 235.69, 15, 17
190818.00, A, TEY, 2, O, 5.5, 15, 44
190818.00, A, TEY, 2, C, 1.94, 15, 44
190818.00, A, TEY, 2, F, 0.0, 15, 4D
190818.00, A, TEY, 2, H, 7.44, 15, 44
190818.00, V, TSP, 1, X, 0.06, 15, 5E
190818.00, V, TSP, 1, Y, 1.43, 15, 5F
190821.00, V, DVTLAM, 1, B, 7.25, 15, 19
190821.00, V, DVTLAM, 1, A, 16.75, 15, 2F
190821.00, V, DVTLAM, 1, R, 7.69, 15, 01
190821.00, V, DVTLAM, 1, P, 16.5, 15, 39
190821.00, A, DVTLAM, 1, D, 236.81, 15, 06
190821.00, V, DVTLAM, 1, T, 1.44, 15, 0E
190821.00, V, DVTLAM, 1, S, 51.31, 12, 39
190821.00, A, DVTLAS, 1, P, 14.13, 15, 35
190821.00, V, DVTLAS, 1, A, 16.19, 15, 3B
190821.00, V, DVTLAS, 1, B, 0.25, 15, 00
190821.00, V, DVTLAS, 1, R, 4.31, 15, 11
190821.00, V, DVTLAS, 1, D, 235.69, 15, 0A
190821.00, A, TEY, 2, O, 5.25, 15, 4C
190821.00, A, TEY, 2, C, 2.69, 15, 4F
190821.00, A, TEY, 2, F, 0.0, 15, 47
190821.00, A, TEY, 2, H, 7.94, 15, 43
190821.00, V, TSP, 1, X, 0.06, 15, 54
190821.00, V, TSP, 1, Y, 1.43, 15, 55
190824.00, A, DVTLAM, 1, P, 14.06, 15, 2A
190824.00, V, DVTLAM, 1, A, 16.75, 15, 2A
190824.00, V, DVTLAM, 1, B, 7.25, 15, 1C
190824.00, V, DVTLAM, 1, R, 7.69, 15, 04
190824.00, A, DVTLAM, 1, D, 233.06, 15, 09
190824.00, V, DVTLAM, 1, T, 1.44, 15, 0B
190824.00, A, DVTLAM, 1, S, 48.19, 12, 29
190824.00, V, DVTLAS, 1, P, 14.13, 15, 27
190824.00, V, DVTLAS, 1, A, 16.19, 15, 3E
190824.00, V, DVTLAS, 1, B, 0.25, 15, 05
190824.00, V, DVTLAS, 1, R, 4.31, 15, 14
190824.00, A, DVTLAS, 1, D, 233.56, 15, 12
190824.00, A, TEY, 2, O, 5.25, 15, 49
190824.00, A, TEY, 2, C, 3.69, 15, 4B
190824.00, A, TEY, 2, F, 0.0, 15, 42
190824.00, A, TEY, 2, H, 8.94, 15, 49
190824.00, A, TSP, 1, Y, 1.54, 14, 40
190824.00, V, TSP, 1, X, 0.06, 14, 50
190827.00, V, DVTLAM, 1, P, 14.06, 15, 3E
190827.00, V, DVTLAM, 1, A, 16.75, 15, 29
190827.00, V, DVTLAM, 1, B, 7.25, 15, 1F
190827.00, V, DVTLAM, 1, R, 7.69, 15, 07
190827.00, V, DVTLAM, 1, D, 233.06, 15, 1D
190827.00, A, DVTLAM, 1, T, 1.38, 15, 14
190827.00, V, DVTLAM, 1, S, 48.19, 12, 3D
190827.00, V, DVTLAS, 1, P, 14.13, 15, 24
190827.00, V, DVTLAS, 1, A, 16.19, 15, 3D
190827.00, V, DVTLAS, 1, B, 0.25, 15, 06
190827.00, V, DVTLAS, 1, R, 4.31, 15, 17
190827.00, A, DVTLAS, 1, D, 233.44, 15, 12
190827.00, A, TEY, 2, O, 4.88, 15, 4C
190827.00, A, TEY, 2, C, 2.25, 15, 41
190827.00, A, TEY, 2, F, 0.0, 15, 41
190827.00, A, TEY, 2, H, 7.13, 15, 4A
190827.00, V, TSP, 1, Y, 1.54, 14, 54
190827.00, V, TSP, 1, X, 0.06, 14, 53
190830.00, A, DVTLAM, 1, P, 14.56, 15, 2A
190830.00, V, DVTLAM, 1, A, 16.75, 15, 2F
190830.00, V, DVTLAM, 1, B, 7.25, 15, 19
190830.00, V, DVTLAM, 1, R, 7.69, 15, 01
190830.00, A, DVTLAM, 1, D, 235.31, 15, 0E
190830.00, V, DVTLAM, 1, T, 1.38, 15, 05
190830.00, V, DVTLAM, 1, S, 48.19, 12, 3B
190830.00, A, DVTLAS, 1, R, 4.94, 12, 0E
190830.00, V, DVTLAS, 1, A, 16.19, 12, 3C
190830.00, V, DVTLAS, 1, B, 0.25, 12, 07
190830.00, V, DVTLAS, 1, P, 14.13, 12, 25
190830.00, V, DVTLAS, 1, D, 233.44, 15, 03
190830.00, A, TEY, 2, O, 4.5, 15, 4F
190830.00, A, TEY, 2, C, 0.0, 15, 42
190830.00, A, TEY, 2, F, 0.0, 15, 47
190830.00, A, TEY, 2, H, 4.5, 15, 48
190830.00, V, TSP, 1, Y, 1.54, 14, 52
190830.00, V, TSP, 1, X, 0.06, 14, 55
190834.00, V, DVTLAM, 1, P, 14.56, 15, 39
190834.00, V, DVTLAM, 1, A, 16.75, 15, 2B
190834.00, V, DVTLAM, 1, B, 7.25, 15, 1D
190834.00, V, DVTLAM, 1, R, 7.69, 15, 05
190834.00, A, DVTLAM, 1, D, 234.38, 15, 02
190834.00, V, DVTLAM, 1, T, 1.38, 15, 01
190834.00, A, DVTLAM, 1, S, 48.75, 12, 22
190834.00, A, DVTLAS, 1, R, 4.94, 0, 39
190834.00, V, DVTLAS, 1, A, 16.19, 0, 0B
190834.00, V, DVTLAS, 1, B, 0.25, 0, 30
190834.00, V, DVTLAS, 1, P, 14.13, 0, 12
190834.00, A, DVTLAS, 1, D, 234.31, 15, 15
190834.00, A, TEY, 2, O, 4.25, 15, 49
190834.00, A, TEY, 2, C, 1.0, 15, 47
190834.00, A, TEY, 2, F, 0.0, 15, 43
190834.00, A, TEY, 2, H, 5.25, 15, 4F
190834.00, V, TSP, 1, Y, 1.54, 14, 56
190834.00, V, TSP, 1, X, 0.06, 14, 51
190837.00, V, DVTLAM, 1, P, 14.56, 15, 3A
190837.00, V, DVTLAM, 1, A, 16.75, 15, 28
190837.00, V, DVTLAM, 1, B, 7.25, 15, 1E
190837.00, V, DVTLAM, 1, R, 7.69, 15, 06
190837.00, A, DVTLAM, 1, D, 233.38, 15, 06
190837.00, V, DVTLAM, 1, T, 1.38, 15, 02
190837.00, V, DVTLAM, 1, S, 48.75, 12, 36
190837.00, V, DVTLAS, 1, R, 4.94, 0, 2D
190837.00, V, DVTLAS, 1, A, 16.19, 0, 08
190837.00, V, DVTLAS, 1, B, 0.25, 0, 33
190837.00, V, DVTLAS, 1, P, 14.13, 0, 11
190837.00, V, DVTLAS, 1, D, 234.31, 15, 01
190837.00, A, TEY, 2, O, 4.19, 15, 45
190837.00, A, TEY, 2, C, 0.44, 15, 45
190837.00, A, TEY, 2, F, 0.0, 15, 40
190837.00, A, TEY, 2, H, 4.63, 15, 4F
190837.00, V, TSP, 1, Y, 1.54, 14, 55
190837.00, V, TSP, 1, X, 0.06, 14, 52
190840.00, A, DVTLAM, 1, R, 3.63, 15, 1F
190840.00, V, DVTLAM, 1, A, 16.75, 15, 28
190840.00, V, DVTLAM, 1, B, 7.25, 15, 1E
190840.00, V, DVTLAM, 1, P, 14.56, 15, 3A
190840.00, A, DVTLAM, 1, D, 233.44, 15, 0D
190840.00, A, DVTLAM, 1, T, 1.44, 15, 1E
190840.00, V, DVTLAM, 1, S, 48.75, 12, 36
190840.00, A, DVTLAS, 1, R, 0.94, 14, 0B
190840.00, V, DVTLAS, 1, A, 16.19, 14, 3D
190840.00, V, DVTLAS, 1, B, 0.25, 14, 06
190840.00, V, DVTLAS, 1, P, 14.13, 14, 24
190840.00, A, DVTLAS, 1, D, 232.81, 15, 1B
190840.00, A, TEY, 2, O, 3.44, 15, 4A
190840.00, A, TEY, 2, C, 1.44, 15, 44
190840.00, A, TEY, 2, F, 0.0, 15, 40
190840.00, A, TEY, 2, H, 4.88, 15, 4A
190840.00, A, TSP, 1, X, 0.06, 15, 44
190840.00, V, TSP, 1, Y, 1.54, 15, 54
190843.00, A, DVTLAM, 1, R, 3.63, 0, 28
190843.00, V, DVTLAM, 1, A, 16.75, 0, 1F
190843.00, V, DVTLAM, 1, B, 7.25, 0, 29
190843.00, V, DVTLAM, 1, P, 14.56, 0, 0D
190843.00, A, DVTLAM, 1, D, 232.25, 15, 08
190843.00, V, DVTLAM, 1, T, 1.44, 15, 0A
190843.00, V, DVTLAM, 1, S, 48.75, 12, 35
190843.00, A, DVTLAS, 1, B, 4.25, 1, 22
190843.00, V, DVTLAS, 1, A, 16.19, 1, 0A
190843.00, V, DVTLAS, 1, R, 0.94, 1, 2B
190843.00, V, DVTLAS, 1, P, 14.13, 1, 13
190843.00, A, DVTLAS, 1, D, 231.5, 15, 17
190843.00, A, TEY, 2, O, 3.13, 15, 4B
190843.00, A, TEY, 2, C, 0.0, 15, 46
190843.00, A, TEY, 2, F, 0.0, 15, 43
190843.00, A, TEY, 2, H, 3.13, 15, 4C
190843.00, V, TSP, 1, X, 0.06, 15, 50
190843.00, V, TSP, 1, Y, 1.54, 15, 57
190846.00, V, DVTLAM, 1, R, 3.63, 0, 3A
190846.00, V, DVTLAM, 1, A, 16.75, 0, 1A
190846.00, V, DVTLAM, 1, B, 7.25, 0, 2C
190846.00, V, DVTLAM, 1, P, 14.56, 0, 08
190846.00, V, DVTLAM, 1, D, 232.25, 15, 1A
190846.00, V, DVTLAM, 1, T, 1.44, 15, 0F
190846.00, A, DVTLAM, 1, S, 44.25, 12, 2E
190846.00, V, DVTLAS, 1, B, 4.25, 1, 30
190846.00, V, DVTLAS, 1, A, 16.19, 1, 0F
190846.00, V, DVTLAS, 1, R, 0.94, 1, 2E
190846.00, V, DVTLAS, 1, P, 14.13, 1, 16
190846.00, V, DVTLAS, 1, D, 231.5, 15, 05
190846.00, A, TEY, 2, O, 3.25, 15, 4B
190846.00, A, TEY, 2, C, 0.0, 15, 43
190846.00, A, TEY, 2, F, 0.0, 15, 46
190846.00, A, TEY, 2, H, 3.25, 15, 4C
190846.00, V, TSP, 1, X, 0.06, 15, 55
190846.00, V, TSP, 1, Y, 1.54, 15, 52
190849.00, A, DVTLAM, 1, R, 5.75, 14, 16
190849.00, V, DVTLAM, 1, A, 16.75, 14, 20
190849.00, V, DVTLAM, 1, B, 7.25, 14, 16
190849.00, V, DVTLAM, 1, P, 14.56, 14, 32
190849.00, A, DVTLAM, 1, D, 231.06, 15, 00
190849.00, V, DVTLAM, 1, T, 1.44, 15, 00
190849.00, V, DVTLAM, 1, S, 44.25, 12, 36
190849.00, A, DVTLAS, 1, P, 11.63, 15, 39
190849.00, V, DVTLAS, 1, A, 16.19, 15, 35
190849.00, V, DVTLAS, 1, B, 4.25, 15, 0A
190849.00, V, DVTLAS, 1, R, 0.94, 15, 14
190849.00, A, DVTLAS, 1, D, 231.38, 15, 13
190849.00, A, TEY, 2, O, 3.31, 15, 41
190849.00, A, TEY, 2, C, 0.0, 15, 4C
190849.00, A, TEY, 2, F, 0.0, 15, 49
190849.00, A, TEY, 2, H, 3.31, 15, 46
190849.00, A, TSP, 1, Y, 1.54, 0, 7E
190849.00, V, TSP, 1, X, 0.06, 0, 6E
190852.00, V, DVTLAM, 1, R, 5.75, 14, 0B
190852.00, V, DVTLAM, 1, A, 16.75, 14, 2A
190852.00, V, DVTLAM, 1, B, 7.25, 14, 1C
190852.00, V, DVTLAM, 1, P, 14.56, 14, 38
190852.00, A, DVTLAM, 1, D, 230.06, 15, 0B
190852.00, A, DVTLAM, 1, T, 1.44, 15, 1D
190852.00, V, DVTLAM, 1, S, 44.25, 12, 3C
190852.00, V, DVTLAS, 1, P, 11.63, 15, 24
190852.00, V, DVTLAS, 1, A, 16.19, 15, 3F
190852.00, V, DVTLAS, 1, B, 4.25, 15, 00
190852.00, V, DVTLAS, 1, R, 0.94, 15, 1E
190852.00, A, DVTLAS, 1, D, 231.31, 15, 10
190852.00, A, TEY, 2, O, 3.5, 15, 4C
190852.00, A, TEY, 2, C, 0.0, 15, 46
190852.00, A, TEY, 2, F, 0.0, 15, 43
190852.00, A, TEY, 2, H, 3.5, 15, 4B
190852.00, A, TSP, 1, X, 0.06, 0, 73
190852.00, V, TSP, 1, Y, 1.54, 0, 63
190855.00, A, DVTLAM, 1, B, 3.31, 15, 0C
190855.00, V, DVTLAM, 1, A, 16.75, 15, 2C
190855.00, V, DVTLAM, 1, R, 5.75, 15, 0D
190855.00, V, DVTLAM, 1, P, 14.56, 15, 3E
190855.00, V, DVTLAM, 1, D, 230.06, 15, 1B
190855.00, V, DVTLAM, 1, T, 1.44, 15, 0D
190855.00, V, DVTLAM, 1, S, 44.25, 12, 3B
190855.00, V, DVTLAS, 1, P, 11.63, 15, 23
190855.00, V, DVTLAS, 1, A, 16.19, 15, 38
190855.00, V, DVTLAS, 1, B, 4.25, 15, 07
190855.00, V, DVTLAS, 1, R, 0.94, 15, 19
190855.00, A, DVTLAS, 1, D, 229.75, 15, 1E
190855.00, A, TEY, 2, O, 3.75, 15, 4C
190855.00, A, TEY, 2, C, 0.0, 15, 41
190855.00, A, TEY, 2, F, 0.0, 15, 44
190855.00, A, TEY, 2, H, 3.75, 15, 4B
190855.00, V, TSP, 1, X, 0.06, 0, 63
190855.00, V, TSP, 1, Y, 1.54, 0, 64
190858.00, V, DVTLAM, 1, B, 3.31, 15, 16
190858.00, V, DVTLAM, 1, A, 16.75, 15, 21
190858.00, V, DVTLAM, 1, R, 5.75, 15, 00
190858.00, V, DVTLAM, 1, P, 14.56, 15, 33
190858.00, A, DVTLAM, 1, D, 229.44, 15, 0F
190858.00, V, DVTLAM, 1, T, 1.44, 15, 00
190858.00, A, DVTLAM, 1, S, 47.38, 15, 29
190858.00, A, DVTLAS, 1, P, 11.38, 15, 37
190858.00, V, DVTLAS, 1, A, 16.19, 15, 35
190858.00, V, DVTLAS, 1, B, 4.25, 15, 0A
190858.00, V, DVTLAS, 1, R, 0.94, 15, 14
190858.00, A, DVTLAS, 1, D, 232.19, 15, 13
190858.00, A, TEY, 2, O, 4.13, 15, 46
190858.00, A, TEY, 2, C, 0.0, 15, 4C
190858.00, A, TEY, 2, F, 0.0, 15, 49
190858.00, A, TEY, 2, H, 4.13, 15, 41
190858.00, V, TSP, 1, X, 0.06, 0, 6E
190858.00, V, TSP, 1, Y, 1.54, 0, 69
190901.00, A, DVTLAM, 1, P, 19.13, 15, 25
190901.00, V, DVTLAM, 1, A, 16.75, 15, 2C
190901.00, V, DVTLAM, 1, B, 3.31, 15, 1B
190901.00, V, DVTLAM, 1, R, 5.75, 15, 0D
190901.00, A, DVTLAM, 1, D, 230.19, 15, 02
190901.00, V, DVTLAM, 1, T, 1.44, 15, 0D
190901.00, V, DVTLAM, 1, S, 47.38, 15, 33
190901.00, V, DVTLAS, 1, P, 11.38, 15, 2D
190901.00, V, DVTLAS, 1, A, 16.19, 15, 38
