timestamp hhmmss.ss, status A/V, sensortype, sensorid, measurementid, measurementvalue, qualityfactor, checksum
070920.00, V, DVTLAM, 1, P, 14.38, 15, 3A
070920.00, A, DVTLAM, 1, D, 241.56, 15, 03
070920.00, A, DVTLAM, 1, T, 5.63, 14, 16
070920.00, V, DVTLAM, 1, S, 51.38, 15, 38
070920.00, V, DVTLAS, 1, P, 14.0, 15, 2F
070920.00, V, DVTLAS, 1, A, 10.69, 15, 35
070920.00, V, DVTLAS, 1, B, 8.19, 15, 08
070920.00, V, DVTLAS, 1, R, 24.88, 15, 2E
070920.00, A, DVTLAS, 1, D, 239.19, 15, 19
070920.00, A, TEY, 2, O, 4.19, 15, 4D
070920.00, A, TEY, 2, C, 0.0, 15, 4D
070920.00, A, TEY, 2, F, 0.0, 15, 48
070920.00, A, TEY, 2, H, 4.19, 15, 4A
070920.00, V, TSP, 1, Y, 1.03, 15, 5E
070920.00, V, TSP, 1, X, 0.06, 15, 5B
070923.00, V, DVTLAM, 1, B, 7.44, 15, 12
070923.00, V, DVTLAM, 1, A, 13.88, 15, 24
070923.00, V, DVTLAM, 1, R, 25.75, 15, 30
070923.00, V, DVTLAM, 1, P, 14.38, 15, 39
070923.00, A, DVTLAM, 1, D, 241.75, 15, 01
070923.00, V, DVTLAM, 1, T, 5.63, 14, 02
070923.00, V, DVTLAM, 1, S, 51.38, 15, 3B
070923.00, V, DVTLAS, 1, P, 14.0, 15, 2C
070923.00, V, DVTLAS, 1, A, 10.69, 15, 36
070923.00, V, DVTLAS, 1, B, 8.19, 15, 0B
070923.00, V, DVTLAS, 1, R, 24.88, 15, 2D
070923.00, V, DVTLAS, 1, D, 239.19, 15, 0D
070923.00, A, TEY, 2, O, 4.0, 15, 46
070923.00, A, TEY, 2, C, 0.0, 15, 4E
070923.00, A, TEY, 2, F, 0.0, 15, 4B
070923.00, A, TEY, 2, H, 4.0, 15, 41
070923.00, V, TSP, 1, Y, 1.03, 15, 5D
070923.00, V, TSP, 1, X, 0.06, 15, 58
070926.00, A, DVTLAM, 1, P, 15.31, 15, 23
070926.00, V, DVTLAM, 1, A, 13.88, 15, 21
070926.00, V, DVTLAM, 1, B, 7.44, 15, 17
070926.00, V, DVTLAM, 1, R, 25.75, 15, 35
070926.00, A, DVTLAM, 1, D, 240.13, 15, 05
070926.00, V, DVTLAM, 1, T, 5.63, 14, 07
070926.00, V, DVTLAM, 1, S, 51.38, 15, 3E
070926.00, A, DVTLAS, 1, P, 12.81, 15, 31
070926.00, V, DVTLAS, 1, A, 10.69, 15, 33
070926.00, V, DVTLAS, 1, B, 8.19, 15, 0E
070926.00, V, DVTLAS, 1, R, 24.88, 15, 28
070926.00, A, DVTLAS, 1, D, 241.5, 15, 1D
070926.00, A, TEY, 2, O, 3.81, 15, 4D
070926.00, A, TEY, 2, C, 0.0, 15, 4B
070926.00, A, TEY, 2, F, 3.0, 15, 4D
070926.00, A, TEY, 2, H, 3.81, 15, 4A
070926.00, V, TSP, 1, Y, 1.03, 15, 58
070926.00, V, TSP, 1, X, 0.06, 15, 5D
070929.00, V, DVTLAM, 1, P, 15.31, 15, 3B
070929.00, V, DVTLAM, 1, A, 13.88, 15, 2E
070929.00, V, DVTLAM, 1, B, 7.44, 15, 18
070929.00, V, DVTLAM, 1, R, 25.75, 15, 3A
070929.00, V, DVTLAM, 1, D, 240.13, 15, 1D
070929.00, V, DVTLAM, 1, T, 5.63, 14, 08
070929.00, A, DVTLAM, 1, S, 47.56, 15, 29
070929.00, V, DVTLAS, 1, P, 12.81, 15, 29
070929.00, V, DVTLAS, 1, A, 10.69, 15, 3C
070929.00, V, DVTLAS, 1, B, 8.19, 15, 01
070929.00, V, DVTLAS, 1, R, 24.88, 15, 27
070929.00, A, DVTLAS, 1, D, 240.75, 15, 14
070929.00, A, TEY, 2, O, 4.0, 15, 4C
070929.00, A, TEY, 2, C, 0.0, 15, 44
070929.00, A, TEY, 2, F, 0.0, 15, 41
070929.00, A, TEY, 2, H, 4.0, 15, 4B
070929.00, V, TSP, 1, Y, 1.03, 15, 57
070929.00, V, TSP, 1, X, 0.06, 15, 52
070932.00, V, DVTLAM, 1, P, 15.31, 15, 31
070932.00, V, DVTLAM, 1, A, 13.88, 15, 24
070932.00, V, DVTLAM, 1, B, 7.44, 15, 12
070932.00, V, DVTLAM, 1, R, 25.75, 15, 30
070932.00, A, DVTLAM, 1, D, 242.06, 15, 06
070932.00, A, DVTLAM, 1, T, 5.69, 14, 1F
070932.00, V, DVTLAM, 1, S, 47.56, 15, 34
070932.00, V, DVTLAS, 1, P, 12.81, 15, 23
070932.00, V, DVTLAS, 1, A, 10.69, 15, 36
070932.00, V, DVTLAS, 1, B, 8.19, 15, 0B
070932.00, V, DVTLAS, 1, R, 24.88, 15, 2D
070932.00, V, DVTLAS, 1, D, 240.75, 15, 09
070932.00, A, TEY, 2, O, 4.38, 15, 4D
070932.00, A, TEY, 2, C, 0.0, 15, 4E
070932.00, A, TEY, 2, F, 0.0, 15, 4B
070932.00, A, TEY, 2, H, 4.38, 15, 4A
070932.00, A, TSP, 1, X, 0.07, 15, 4E
070932.00, V, TSP, 1, Y, 1.03, 15, 5D
070935.00, A, DVTLAM, 1, P, 14.75, 15, 20
070935.00, V, DVTLAM, 1, A, 13.88, 15, 23
070935.00, V, DVTLAM, 1, B, 7.44, 15, 15
070935.00, V, DVTLAM, 1, R, 25.75, 15, 37
070935.00, A, DVTLAM, 1, D, 242.19, 15, 0F
070935.00, V, DVTLAM, 1, T, 5.69, 14, 0F
070935.00, V, DVTLAM, 1, S, 47.56, 15, 33
070935.00, A, DVTLAS, 1, A, 13.69, 1, 10
070935.00, V, DVTLAS, 1, B, 8.19, 1, 39
070935.00, V, DVTLAS, 1, R, 16.31, 1, 1C
070935.00, V, DVTLAS, 1, P, 12.81, 1, 11
070935.00, A, DVTLAS, 1, D, 240.69, 15, 14
070935.00, A, TEY, 2, O, 3.88, 15, 46
070935.00, A, TEY, 2, C, 0.0, 15, 49
070935.00, A, TEY, 2, F, 0.0, 15, 4C
070935.00, A, TEY, 2, H, 3.88, 15, 41
070935.00, V, TSP, 1, X, 0.07, 15, 5E
070935.00, V, TSP, 1, Y, 1.03, 15, 5A
070938.00, V, DVTLAM, 1, P, 14.75, 15, 3A
070938.00, V, DVTLAM, 1, A, 13.88, 15, 2E
070938.00, V, DVTLAM, 1, B, 7.44, 15, 18
070938.00, V, DVTLAM, 1, R, 25.75, 15, 3A
070938.00, V, DVTLAM, 1, D, 242.19, 15, 15
070938.00, V, DVTLAM, 1, T, 5.69, 14, 02
070938.00, V, DVTLAM, 1, S, 47.56, 15, 3E
070938.00, V, DVTLAS, 1, A, 13.69, 1, 0A
070938.00, V, DVTLAS, 1, B, 8.19, 1, 34
070938.00, V, DVTLAS, 1, R, 16.31, 1, 11
070938.00, V, DVTLAS, 1, P, 12.81, 1, 1C
070938.00, V, DVTLAS, 1, D, 240.69, 15, 0E
070938.00, A, TEY, 2, O, 3.69, 15, 44
070938.00, A, TEY, 2, C, 0.0, 15, 44
070938.00, A, TEY, 2, F, 0.0, 15, 41
070938.00, A, TEY, 2, H, 3.69, 15, 43
070938.00, V, TSP, 1, X, 0.07, 15, 53
070938.00, V, TSP, 1, Y, 1.03, 15, 57
070941.00, A, DVTLAM, 1, R, 14.13, 15, 21
070941.00, V, DVTLAM, 1, A, 13.88, 15, 20
070941.00, V, DVTLAM, 1, B, 7.44, 15, 16
070941.00, V, DVTLAM, 1, P, 14.75, 15, 34
070941.00, A, DVTLAM, 1, D, 242.19, 15, 0C
070941.00, V, DVTLAM, 1, T, 5.69, 14, 0C
070941.00, A, DVTLAM, 1, S, 50.63, 15, 27
070941.00, V, DVTLAS, 1, A, 13.69, 1, 04
070941.00, V, DVTLAS, 1, B, 8.19, 1, 3A
070941.00, V, DVTLAS, 1, R, 16.31, 1, 1F
070941.00, V, DVTLAS, 1, P, 12.81, 1, 12
070941.00, A, DVTLAS, 1, D, 243.13, 15, 19
070941.00, A, TEY, 2, O, 3.75, 15, 47
070941.00, A, TEY, 2, C, 0.0, 15, 4A
070941.00, A, TEY, 2, F, 0.0, 15, 4F
070941.00, A, TEY, 2, H, 3.75, 15, 40
070941.00, V, TSP, 1, X, 0.07, 15, 5D
070941.00, V, TSP, 1, Y, 1.03, 15, 59
070944.00, A, DVTLAM, 1, R, 14.13, 0, 10
070944.00, V, DVTLAM, 1, A, 13.88, 0, 11
070944.00, V, DVTLAM, 1, B, 7.44, 0, 27
070944.00, V, DVTLAM, 1, P, 14.75, 0, 05
070944.00, A, DVTLAM, 1, D, 242.31, 15, 03
070944.00, A, DVTLAM, 1, T, 5.63, 14, 14
070944.00, V, DVTLAM, 1, S, 50.63, 15, 35
070944.00, A, DVTLAS, 1, R, 8.25, 14, 03
070944.00, V, DVTLAS, 1, A, 13.69, 14, 35
070944.00, V, DVTLAS, 1, B, 8.19, 14, 0B
070944.00, V, DVTLAS, 1, P, 12.81, 14, 23
070944.00, A, DVTLAS, 1, D, 240.81, 15, 14
070944.00, A, TEY, 2, O, 3.69, 15, 4F
070944.00, A, TEY, 2, C, 0.0, 15, 4F
070944.00, A, TEY, 2, F, 2.0, 15, 48
070944.00, A, TEY, 2, H, 3.69, 15, 48
070944.00, A, TSP, 1, Y, 1.49, 15, 45
070944.00, V, TSP, 1, X, 0.07, 15, 58
070947.00, V, DVTLAM, 1, R, 14.13, 0, 04
070947.00, V, DVTLAM, 1, A, 13.88, 0, 12
070947.00, V, DVTLAM, 1, B, 7.44, 0, 24
070947.00, V, DVTLAM, 1, P, 14.75, 0, 06
070947.00, A, DVTLAM, 1, D, 242.38, 15, 09
070947.00, V, DVTLAM, 1, T, 5.63, 14, 00
070947.00, V, DVTLAM, 1, S, 50.63, 15, 36
070947.00, A, DVTLAS, 1, B, 7.5, 15, 1C
070947.00, V, DVTLAS, 1, A, 13.69, 15, 37
070947.00, V, DVTLAS, 1, R, 8.25, 15, 16
070947.00, V, DVTLAS, 1, P, 12.81, 15, 21
070947.00, V, DVTLAS, 1, D, 240.81, 15, 00
070947.00, A, TEY, 2, O, 3.63, 15, 46
070947.00, A, TEY, 2, C, 0.0, 15, 4C
070947.00, A, TEY, 2, F, 0.0, 15, 49
070947.00, A, TEY, 2, H, 3.63, 15, 41
070947.00, V, TSP, 1, Y, 1.49, 15, 51
070947.00, V, TSP, 1, X, 0.07, 15, 5B
070950.00, A, DVTLAM, 1, B, 7.44, 0, 35
070950.00, V, DVTLAM, 1, A, 13.88, 0, 14
070950.00, V, DVTLAM, 1, R, 14.13, 0, 02
070950.00, V, DVTLAM, 1, P, 14.75, 0, 00
070950.00, A, DVTLAM, 1, D, 240.75, 15, 04
070950.00, V, DVTLAM, 1, T, 5.63, 14, 06
070950.00, A, DVTLAM, 1, S, 50.38, 15, 29
070950.00, V, DVTLAS, 1, B, 7.5, 15, 0D
070950.00, V, DVTLAS, 1, A, 13.69, 15, 31
070950.00, V, DVTLAS, 1, R, 8.25, 15, 10
070950.00, V, DVTLAS, 1, P, 12.81, 15, 27
070950.00, A, DVTLAS, 1, D, 243.56, 15, 18
070950.00, A, TEY, 2, O, 3.44, 15, 45
070950.00, A, TEY, 2, C, 0.0, 15, 4A
070950.00, A, TEY, 2, F, 1.0, 15, 4E
070950.00, A, TEY, 2, H, 3.44, 15, 42
070950.00, V, TSP, 1, Y, 1.49, 15, 57
070950.00, V, TSP, 1, X, 0.07, 15, 5D
070953.00, A, DVTLAM, 1, R, 12.25, 12, 26
070953.00, V, DVTLAM, 1, A, 13.88, 12, 24
070953.00, V, DVTLAM, 1, B, 7.44, 12, 12
070953.00, V, DVTLAM, 1, P, 14.75, 12, 30
070953.00, V, DVTLAM, 1, D, 240.75, 15, 10
070953.00, V, DVTLAM, 1, T, 5.63, 14, 05
070953.00, V, DVTLAM, 1, S, 50.38, 15, 3D
070953.00, A, DVTLAS, 1, P, 11.06, 15, 3F
070953.00, V, DVTLAS, 1, A, 13.69, 15, 32
070953.00, V, DVTLAS, 1, B, 7.5, 15, 0E
070953.00, V, DVTLAS, 1, R, 8.25, 15, 13
070953.00, A, DVTLAS, 1, D, 243.13, 15, 1A
070953.00, A, TEY, 2, O, 3.44, 15, 46
070953.00, A, TEY, 2, C, 0.0, 15, 49
070953.00, A, TEY, 2, F, 0.0, 15, 4C
070953.00, A, TEY, 2, H, 3.44, 15, 41
070953.00, V, TSP, 1, Y, 1.49, 15, 54
070953.00, V, TSP, 1, X, 0.07, 15, 5E
070956.00, V, DVTLAM, 1, R, 12.25, 12, 34
070956.00, V, DVTLAM, 1, A, 13.88, 12, 21
070956.00, V, DVTLAM, 1, B, 7.44, 12, 17
070956.00, V, DVTLAM, 1, P, 14.75, 12, 35
070956.00, A, DVTLAM, 1, D, 242.06, 15, 04
070956.00, A, DVTLAM, 1, T, 5.63, 14, 17
070956.00, V, DVTLAM, 1, S, 50.38, 15, 38
070956.00, V, DVTLAS, 1, P, 11.06, 15, 2D
070956.00, V, DVTLAS, 1, A, 13.69, 15, 37
070956.00, V, DVTLAS, 1, B, 7.5, 15, 0B
070956.00, V, DVTLAS, 1, R, 8.25, 15, 16
070956.00, V, DVTLAS, 1, D, 243.13, 15, 08
070956.00, A, TEY, 2, O, 3.44, 15, 43
070956.00, A, TEY, 2, C, 0.0, 15, 4C
070956.00, A, TEY, 2, F, 0.0, 15, 49
070956.00, A, TEY, 2, H, 3.44, 15, 44
070956.00, V, TSP, 1, Y, 1.49, 15, 51
070956.00, V, TSP, 1, X, 0.07, 15, 5B
070959.00, A, DVTLAM, 1, B, 5.81, 15, 03
070959.00, V, DVTLAM, 1, A, 13.88, 15, 29
070959.00, V, DVTLAM, 1, R, 12.25, 15, 3C
070959.00, V, DVTLAM, 1, P, 14.75, 15, 3D
070959.00, A, DVTLAM, 1, D, 242.25, 15, 0A
070959.00, V, DVTLAM, 1, T, 5.63, 14, 0F
070959.00, V, DVTLAM, 1, S, 50.38, 15, 37
070959.00, A, DVTLAS, 1, P, 11.0, 15, 33
070959.00, V, DVTLAS, 1, A, 13.69, 15, 38
070959.00, V, DVTLAS, 1, B, 7.5, 15, 04
070959.00, V, DVTLAS, 1, R, 8.25, 15, 19
070959.00, A, DVTLAS, 1, D, 241.56, 15, 13
070959.00, A, TEY, 2, O, 3.81, 15, 45
070959.00, A, TEY, 2, C, 0.69, 15, 4C
070959.00, A, TEY, 2, F, 0.0, 15, 46
070959.00, A, TEY, 2, H, 4.5, 15, 49
070959.00, A, TSP, 1, X, 0.08, 15, 4C
070959.00, V, TSP, 1, Y, 1.49, 15, 5E
071002.00, A, DVTLAM, 1, P, 12.63, 15, 2D
071002.00, V, DVTLAM, 1, A, 13.88, 15, 2F
071002.00, V, DVTLAM, 1, B, 5.81, 15, 12
071002.00, V, DVTLAM, 1, R, 12.25, 15, 3A
071002.00, A, DVTLAM, 1, D, 247.69, 15, 01
071002.00, V, DVTLAM, 1, T, 5.63, 14, 09
071002.00, A, DVTLAM, 1, S, 51.25, 15, 2B
071002.00, V, DVTLAS, 1, P, 11.0, 15, 22
071002.00, V, DVTLAS, 1, A, 13.69, 15, 3E
071002.00, V, DVTLAS, 1, B, 7.5, 15, 02
071002.00, V, DVTLAS, 1, R, 8.25, 15, 1F
071002.00, A, DVTLAS, 1, D, 240.25, 15, 10
071002.00, A, TEY, 2, O, 3.63, 15, 4F
071002.00, A, TEY, 2, C, 0.0, 15, 45
071002.00, A, TEY, 2, F, 0.0, 15, 40
071002.00, A, TEY, 2, H, 3.63, 15, 48
071002.00, V, TSP, 1, X, 0.08, 15, 5D
071002.00, V, TSP, 1, Y, 1.49, 15, 58
071005.00, V, DVTLAM, 1, P, 12.63, 15, 3D
071005.00, V, DVTLAM, 1, A, 13.88, 15, 28
071005.00, V, DVTLAM, 1, B, 5.81, 15, 15
071005.00, V, DVTLAM, 1, R, 12.25, 15, 3D
071005.00, A, DVTLAM, 1, D, 238.38, 15, 0A
071005.00, V, DVTLAM, 1, T, 5.63, 14, 0E
071005.00, V, DVTLAM, 1, S, 51.25, 15, 3B
071005.00, V, DVTLAS, 1, P, 11.0, 15, 25
071005.00, V, DVTLAS, 1, A, 13.69, 15, 39
071005.00, V, DVTLAS, 1, B, 7.5, 15, 05
071005.00, V, DVTLAS, 1, R, 8.25, 15, 18
071005.00, V, DVTLAS, 1, D, 240.25, 15, 00
071005.00, A, TEY, 2, O, 3.63, 15, 48
071005.00, A, TEY, 2, C, 0.0, 15, 42
071005.00, A, TEY, 2, F, 0.0, 15, 47
071005.00, A, TEY, 2, H, 3.63, 15, 4F
071005.00, V, TSP, 1, X, 0.08, 15, 5A
071005.00, V, TSP, 1, Y, 1.49, 15, 5F
071008.00, A, DVTLAM, 1, P, 13.25, 15, 24
071008.00, V, DVTLAM, 1, A, 13.88, 15, 25
071008.00, V, DVTLAM, 1, B, 5.81, 15, 18
071008.00, V, DVTLAM, 1, R, 12.25, 15, 30
071008.00, V, DVTLAM, 1, D, 238.38, 15, 10
071008.00, A, DVTLAM, 1, T, 5.69, 15, 1F
071008.00, V, DVTLAM, 1, S, 51.25, 15, 36
071008.00, A, DVTLAS, 1, R, 6.75, 14, 08
071008.00, V, DVTLAS, 1, A, 13.69, 14, 35
071008.00, V, DVTLAS, 1, B, 7.5, 14, 09
071008.00, V, DVTLAS, 1, P, 11.0, 14, 29
071008.00, A, DVTLAS, 1, D, 241.94, 15, 11
071008.00, A, TEY, 2, O, 3.63, 10, 40
071008.00, A, TEY, 2, C, 1.38, 10, 40
071008.00, A, TEY, 2, F, 3.0, 10, 4C
071008.00, A, TEY, 2, H, 4.94, 10, 48
071008.00, A, TSP, 1, Y, 1.64, 15, 4A
071008.00, V, TSP, 1, X, 0.08, 15, 57
071011.00, V, DVTLAM, 1, P, 13.25, 15, 3B
071011.00, V, DVTLAM, 1, A, 13.88, 15, 2D
