timestamp hhmmss.ss, status A/V, sensortype, sensorid, measurementid, measurementvalue, qualityfactor, checksum
133953.00, A, TEY, 2, C, 0.0, 10, 4A
133953.00, A, TEY, 2, F, 0.0, 10, 4F
133953.00, A, TEY, 2, H, 4.0, 10, 45
133953.00, V, TSP, 1, X, 0.01, 8, 62
133953.00, V, TSP, 1, Y, 1.09, 8, 6A
133956.00, A, DVTLAM, 1, B, 7.81, 0, 3C
133956.00, V, DVTLAM, 1, A, 19.19, 0, 16
133956.00, V, DVTLAM, 1, R, 16.31, 0, 00
133956.00, V, DVTLAM, 1, P, 15.38, 0, 08
133956.00, V, DVTLAM, 1, D, 227.63, 0, 21
133956.00, A, DVTLAM, 1, T, 6.75, 15, 14
133956.00, V, DVTLAM, 1, S, 47.81, 0, 0E
133956.00, A, DVTLAS, 1, R, 5.56, 13, 08
133956.00, V, DVTLAS, 1, A, 14.69, 13, 30
133956.00, V, DVTLAS, 1, B, 8.75, 13, 03
133956.00, V, DVTLAS, 1, P, 9.94, 13, 1F
133956.00, A, DVTLAS, 1, D, 228.69, 15, 19
133956.00, A, TEY, 2, O, 3.81, 15, 4C
133956.00, A, TEY, 2, C, 0.0, 15, 4A
133956.00, A, TEY, 2, F, 0.0, 15, 4F
133956.00, A, TEY, 2, H, 3.81, 15, 4B
133956.00, V, TSP, 1, X, 0.01, 8, 67
133956.00, V, TSP, 1, Y, 1.09, 8, 6F
133959.00, V, DVTLAM, 1, B, 7.81, 0, 24
133959.00, V, DVTLAM, 1, A, 19.19, 0, 19
133959.00, V, DVTLAM, 1, R, 16.31, 0, 0F
133959.00, V, DVTLAM, 1, P, 15.38, 0, 07
133959.00, A, DVTLAM, 1, D, 228.88, 13, 01
133959.00, V, DVTLAM, 1, T, 6.75, 15, 0C
133959.00, V, DVTLAM, 1, S, 47.81, 0, 01
133959.00, A, DVTLAS, 1, B, 6.0, 1, 24
133959.00, V, DVTLAS, 1, A, 14.69, 1, 0C
133959.00, V, DVTLAS, 1, R, 5.56, 1, 23
133959.00, V, DVTLAS, 1, P, 9.94, 1, 23
133959.00, V, DVTLAS, 1, D, 228.69, 15, 01
133959.00, A, TEY, 2, O, 3.69, 15, 45
133959.00, A, TEY, 2, C, 0.0, 15, 45
133959.00, A, TEY, 2, F, 0.0, 15, 40
133959.00, A, TEY, 2, H, 3.69, 15, 42
133959.00, A, TSP, 1, X, 0.04, 12, 41
133959.00, V, TSP, 1, Y, 1.09, 12, 5B
134002.00, V, DVTLAM, 1, B, 7.81, 0, 24
134002.00, V, DVTLAM, 1, A, 19.19, 0, 19
134002.00, V, DVTLAM, 1, R, 16.31, 0, 0F
134002.00, V, DVTLAM, 1, P, 15.38, 0, 07
134002.00, A, DVTLAM, 1, D, 231.69, 14, 01
134002.00, V, DVTLAM, 1, T, 6.75, 15, 0C
134002.00, A, DVTLAM, 1, S, 48.81, 15, 2D
134002.00, V, DVTLAS, 1, B, 6.0, 1, 33
134002.00, V, DVTLAS, 1, A, 14.69, 1, 0C
134002.00, V, DVTLAS, 1, R, 5.56, 1, 23
134002.00, V, DVTLAS, 1, P, 9.94, 1, 23
134002.00, A, DVTLAS, 1, D, 231.25, 15, 16
134002.00, A, TEY, 2, O, 3.69, 15, 45
134002.00, A, TEY, 2, C, 0.0, 15, 45
134002.00, A, TEY, 2, F, 0.0, 15, 40
134002.00, A, TEY, 2, H, 3.69, 15, 42
134002.00, V, TSP, 1, X, 0.04, 12, 56
134002.00, V, TSP, 1, Y, 1.09, 12, 5B
134005.00, A, DVTLAM, 1, B, 6.25, 1, 3A
134005.00, V, DVTLAM, 1, A, 19.19, 1, 1F
134005.00, V, DVTLAM, 1, R, 16.31, 1, 09
134005.00, V, DVTLAM, 1, P, 15.38, 1, 01
134005.00, A, DVTLAM, 1, D, 227.56, 15, 0C
134005.00, V, DVTLAM, 1, T, 6.75, 15, 0B
134005.00, V, DVTLAM, 1, S, 48.81, 15, 3D
134005.00, A, DVTLAS, 1, P, 10.44, 15, 33
134005.00, V, DVTLAS, 1, A, 14.69, 15, 3E
134005.00, V, DVTLAS, 1, B, 6.0, 15, 01
134005.00, V, DVTLAS, 1, R, 5.56, 15, 11
134005.00, A, DVTLAS, 1, D, 228.94, 15, 13
134005.00, A, TEY, 2, O, 3.88, 15, 4D
134005.00, A, TEY, 2, C, 0.0, 15, 42
134005.00, A, TEY, 2, F, 0.0, 15, 47
134005.00, A, TEY, 2, H, 3.88, 15, 4A
134005.00, V, TSP, 1, X, 0.04, 12, 51
134005.00, V, TSP, 1, Y, 1.09, 12, 5C
134008.00, V, DVTLAM, 1, B, 6.25, 1, 20
134008.00, V, DVTLAM, 1, A, 19.19, 1, 12
134008.00, V, DVTLAM, 1, R, 16.31, 1, 04
134008.00, V, DVTLAM, 1, P, 15.38, 1, 0C
134008.00, V, DVTLAM, 1, D, 227.56, 15, 16
134008.00, V, DVTLAM, 1, T, 6.75, 15, 06
134008.00, V, DVTLAM, 1, S, 48.81, 15, 30
134008.00, V, DVTLAS, 1, P, 10.44, 15, 29
134008.00, V, DVTLAS, 1, A, 14.69, 15, 33
134008.00, V, DVTLAS, 1, B, 6.0, 15, 0C
134008.00, V, DVTLAS, 1, R, 5.56, 15, 1C
134008.00, A, DVTLAS, 1, D, 230.0, 15, 1A
134008.00, A, TEY, 2, O, 4.0, 15, 47
134008.00, A, TEY, 2, C, 0.0, 15, 4F
134008.00, A, TEY, 2, F, 5.0, 15, 4F
134008.00, A, TEY, 2, H, 4.0, 15, 40
134008.00, V, TSP, 1, X, 0.04, 12, 5C
134008.00, V, TSP, 1, Y, 1.09, 12, 51
134011.00, A, DVTLAM, 1, P, 14.19, 15, 24
134011.00, V, DVTLAM, 1, A, 19.19, 15, 2F
134011.00, V, DVTLAM, 1, B, 6.25, 15, 1D
134011.00, V, DVTLAM, 1, R, 16.31, 15, 39
134011.00, A, DVTLAM, 1, D, 229.88, 15, 04
134011.00, A, DVTLAM, 1, T, 6.69, 15, 14
134011.00, A, DVTLAM, 1, S, 56.81, 15, 20
134011.00, A, DVTLAS, 1, P, 12.56, 15, 37
134011.00, V, DVTLAS, 1, A, 14.69, 15, 3B
134011.00, V, DVTLAS, 1, B, 6.0, 15, 04
134011.00, V, DVTLAS, 1, R, 5.56, 15, 14
134011.00, A, DVTLAS, 1, D, 230.0, 0, 26
134011.00, A, TEY, 2, O, 3.75, 15, 4A
134011.00, A, TEY, 2, C, 0.0, 15, 47
134011.00, A, TEY, 2, F, 0.0, 15, 42
134011.00, A, TEY, 2, H, 3.75, 15, 4D
