timestamp hhmmss.ss, status A/V, sensortype, sensorid, measurementid, measurementvalue, qualityfactor, checksum
193301.00, V, DVTLAM, 1, P, 16.81, 15, 3F
193301.00, V, DVTLAM, 1, A, 11.19, 15, 28
193301.00, V, DVTLAM, 1, B, 4.38, 15, 1C
193301.00, V, DVTLAM, 1, R, 7.75, 15, 06
193301.00, A, DVTLAM, 1, D, 263.63, 15, 00
193301.00, V, DVTLAM, 1, T, 3.88, 12, 01
193301.00, V, DVTLAM, 1, S, 47.5, 15, 34
193301.00, A, DVTLAS, 1, A, 12.19, 15, 22
193301.00, V, DVTLAS, 1, B, 4.69, 15, 06
193301.00, V, DVTLAS, 1, R, 2.75, 15, 1D
193301.00, V, DVTLAS, 1, P, 12.38, 15, 27
193301.00, V, DVTLAS, 1, D, 267.56, 15, 0B
193301.00, A, TEY, 2, O, 4.19, 15, 48
193301.00, A, TEY, 2, C, 0.0, 15, 48
193301.00, A, TEY, 2, F, 0.0, 15, 4D
193301.00, A, TEY, 2, H, 4.19, 15, 4F
193301.00, V, TSP, 1, Y, 1.69, 10, 52
193301.00, V, TSP, 1, X, 0.06, 10, 5B
193304.00, V, DVTLAM, 1, P, 16.81, 15, 3A
193304.00, V, DVTLAM, 1, A, 11.19, 15, 2D
193304.00, V, DVTLAM, 1, B, 4.38, 15, 19
193304.00, V, DVTLAM, 1, R, 7.75, 15, 03
193304.00, V, DVTLAM, 1, D, 263.63, 15, 12
193304.00, A, DVTLAM, 1, T, 3.88, 12, 13
193304.00, A, DVTLAM, 1, S, 48.06, 15, 2A
193304.00, V, DVTLAS, 1, A, 12.19, 15, 30
193304.00, V, DVTLAS, 1, B, 4.69, 15, 03
193304.00, V, DVTLAS, 1, R, 2.75, 15, 18
193304.00, V, DVTLAS, 1, P, 12.38, 15, 22
193304.00, A, DVTLAS, 1, D, 268.94, 15, 18
193304.00, A, TEY, 2, O, 4.25, 15, 42
193304.00, A, TEY, 2, C, 0.0, 15, 4D
193304.00, A, TEY, 2, F, 0.0, 15, 48
193304.00, A, TEY, 2, H, 4.25, 15, 45
193304.00, V, TSP, 1, Y, 1.69, 10, 57
193304.00, V, TSP, 1, X, 0.06, 10, 5E
193307.00, A, DVTLAM, 1, R, 9.81, 15, 12
193307.00, V, DVTLAM, 1, A, 11.19, 15, 2E
193307.00, V, DVTLAM, 1, B, 4.38, 15, 1A
193307.00, V, DVTLAM, 1, P, 16.81, 15, 39
193307.00, A, DVTLAM, 1, D, 268.31, 15, 0A
193307.00, V, DVTLAM, 1, T, 3.88, 12, 07
193307.00, V, DVTLAM, 1, S, 48.06, 15, 3E
193307.00, A, DVTLAS, 1, R, 3.25, 3, 3F
193307.00, V, DVTLAS, 1, A, 12.19, 3, 04
193307.00, V, DVTLAS, 1, B, 4.69, 3, 37
193307.00, V, DVTLAS, 1, P, 12.38, 3, 16
193307.00, A, DVTLAS, 1, D, 267.75, 15, 1B
193307.00, A, TEY, 2, O, 4.44, 10, 43
193307.00, A, TEY, 2, C, 0.0, 10, 4B
193307.00, A, TEY, 2, F, 0.0, 10, 4E
193307.00, A, TEY, 2, H, 4.44, 10, 44
193307.00, A, TSP, 1, X, 0.06, 15, 4F
193307.00, V, TSP, 1, Y, 1.69, 15, 51
193310.00, A, DVTLAM, 1, A, 11.88, 14, 36
193310.00, V, DVTLAM, 1, B, 4.38, 14, 1D
193310.00, V, DVTLAM, 1, R, 9.81, 14, 02
193310.00, V, DVTLAM, 1, P, 16.81, 14, 3E
193310.00, A, DVTLAM, 1, D, 268.31, 0, 38
193310.00, V, DVTLAM, 1, T, 3.88, 12, 01
193310.00, V, DVTLAM, 1, S, 48.06, 15, 38
193310.00, V, DVTLAS, 1, R, 3.25, 3, 2E
193310.00, V, DVTLAS, 1, A, 12.19, 3, 02
193310.00, V, DVTLAS, 1, B, 4.69, 3, 31
193310.00, V, DVTLAS, 1, P, 12.38, 3, 10
193310.00, V, DVTLAS, 1, D, 267.75, 15, 0A
193310.00, A, TEY, 2, O, 4.44, 10, 45
193310.00, A, TEY, 2, C, 0.0, 10, 4D
193310.00, A, TEY, 2, F, 0.0, 10, 48
193310.00, A, TEY, 2, H, 4.44, 10, 42
193310.00, V, TSP, 1, X, 0.06, 15, 5E
193310.00, V, TSP, 1, Y, 1.69, 15, 57
193313.00, V, DVTLAM, 1, A, 11.88, 14, 22
193313.00, V, DVTLAM, 1, B, 4.38, 14, 1E
193313.00, V, DVTLAM, 1, R, 9.81, 14, 01
193313.00, V, DVTLAM, 1, P, 16.81, 14, 3D
193313.00, A, DVTLAM, 1, D, 266.63, 15, 06
193313.00, V, DVTLAM, 1, T, 3.88, 12, 02
193313.00, V, DVTLAM, 1, S, 48.06, 15, 3B
193313.00, V, DVTLAS, 1, R, 3.25, 3, 2D
193313.00, V, DVTLAS, 1, A, 12.19, 3, 01
193313.00, V, DVTLAS, 1, B, 4.69, 3, 32
193313.00, V, DVTLAS, 1, P, 12.38, 3, 13
193313.00, A, DVTLAS, 1, D, 267.75, 0, 2A
193313.00, A, TEY, 2, O, 4.19, 15, 4B
193313.00, A, TEY, 2, C, 0.0, 15, 4B
193313.00, A, TEY, 2, F, 0.0, 15, 4E
193313.00, A, TEY, 2, H, 4.19, 15, 4C
193313.00, V, TSP, 1, X, 0.06, 15, 5D
193313.00, V, TSP, 1, Y, 1.69, 15, 54
193316.00, V, DVTLAM, 1, A, 11.88, 14, 27
193316.00, V, DVTLAM, 1, B, 4.38, 14, 1B
193316.00, V, DVTLAM, 1, R, 9.81, 14, 04
193316.00, V, DVTLAM, 1, P, 16.81, 14, 38
193316.00, V, DVTLAM, 1, D, 266.63, 15, 14
193316.00, A, DVTLAM, 1, T, 3.88, 15, 17
193316.00, A, DVTLAM, 1, S, 49.63, 15, 2B
193316.00, V, DVTLAS, 1, R, 3.25, 3, 28
193316.00, V, DVTLAS, 1, A, 12.19, 3, 04
193316.00, V, DVTLAS, 1, B, 4.69, 3, 37
193316.00, V, DVTLAS, 1, P, 12.38, 3, 16
193316.00, A, DVTLAS, 1, D, 269.0, 15, 17
193316.00, A, TEY, 2, O, 4.13, 15, 44
193316.00, A, TEY, 2, C, 0.0, 15, 4E
193316.00, A, TEY, 2, F, 0.0, 15, 4B
193316.00, A, TEY, 2, H, 4.13, 15, 43
193316.00, V, TSP, 1, X, 0.06, 15, 58
193316.00, V, TSP, 1, Y, 1.69, 15, 51
193319.00, A, DVTLAM, 1, R, 9.75, 15, 16
193319.00, V, DVTLAM, 1, A, 11.88, 15, 29
193319.00, V, DVTLAM, 1, B, 4.38, 15, 15
193319.00, V, DVTLAM, 1, P, 16.81, 15, 36
193319.00, A, DVTLAM, 1, D, 267.88, 15, 08
193319.00, V, DVTLAM, 1, T, 3.88, 15, 0F
193319.00, V, DVTLAM, 1, S, 49.63, 15, 33
193319.00, A, DVTLAS, 1, B, 4.69, 0, 2C
193319.00, V, DVTLAS, 1, A, 12.19, 0, 08
193319.00, V, DVTLAS, 1, R, 3.25, 0, 24
193319.00, V, DVTLAS, 1, P, 12.38, 0, 1A
193319.00, A, DVTLAS, 1, D, 270.69, 15, 1F
193319.00, A, TEY, 2, O, 4.19, 15, 41
193319.00, A, TEY, 2, C, 0.0, 15, 41
193319.00, A, TEY, 2, F, 3.0, 15, 47
193319.00, A, TEY, 2, H, 4.19, 15, 46
193319.00, A, TSP, 1, Y, 1.74, 15, 45
193319.00, V, TSP, 1, X, 0.06, 15, 57
193322.00, A, DVTLAM, 1, B, 5.25, 15, 07
193322.00, V, DVTLAM, 1, A, 11.88, 15, 21
193322.00, V, DVTLAM, 1, R, 9.75, 15, 09
193322.00, V, DVTLAM, 1, P, 16.81, 15, 3E
193322.00, A, DVTLAM, 1, D, 265.13, 15, 00
193322.00, V, DVTLAM, 1, T, 3.88, 15, 07
193322.00, V, DVTLAM, 1, S, 49.63, 15, 3B
193322.00, V, DVTLAS, 1, B, 4.69, 0, 33
193322.00, V, DVTLAS, 1, A, 12.19, 0, 00
193322.00, V, DVTLAS, 1, R, 3.25, 0, 2C
193322.00, V, DVTLAS, 1, P, 12.38, 0, 12
193322.00, A, DVTLAS, 1, D, 266.0, 15, 1F
193322.00, A, TEY, 2, O, 4.19, 15, 49
193322.00, A, TEY, 2, C, 0.0, 15, 49
193322.00, A, TEY, 2, F, 0.0, 15, 4C
193322.00, A, TEY, 2, H, 4.19, 15, 4E
193322.00, V, TSP, 1, Y, 1.74, 15, 5A
193322.00, V, TSP, 1, X, 0.06, 15, 5F
193325.00, V, DVTLAM, 1, B, 5.25, 15, 17
193325.00, V, DVTLAM, 1, A, 11.88, 15, 26
193325.00, V, DVTLAM, 1, R, 9.75, 15, 0E
193325.00, V, DVTLAM, 1, P, 16.81, 15, 39
193325.00, V, DVTLAM, 1, D, 265.13, 15, 10
193325.00, V, DVTLAM, 1, T, 3.88, 15, 00
193325.00, V, DVTLAM, 1, S, 49.63, 15, 3C
193325.00, V, DVTLAS, 1, A, 12.19, 15, 33
193325.00, V, DVTLAS, 1, B, 4.69, 15, 00
193325.00, V, DVTLAS, 1, R, 3.25, 15, 1F
193325.00, V, DVTLAS, 1, D, 266.0, 15, 0F
193325.00, A, TEY, 2, O, 4.19, 15, 4E
193325.00, A, TEY, 2, C, 0.0, 15, 4E
193325.00, A, TEY, 2, F, 0.0, 15, 4B
193325.00, A, TEY, 2, H, 4.19, 15, 49
193325.00, V, TSP, 1, Y, 1.74, 15, 5D
193325.00, V, TSP, 1, X, 0.06, 15, 58
193328.00, A, DVTLAM, 1, P, 19.19, 15, 2D
193328.00, V, DVTLAM, 1, A, 11.88, 15, 2B
193328.00, V, DVTLAM, 1, B, 5.25, 15, 1A
193328.00, V, DVTLAM, 1, R, 9.75, 15, 03
193328.00, A, DVTLAM, 1, D, 266.94, 15, 06
193328.00, A, DVTLAM, 1, T, 3.94, 15, 17
193328.00, A, DVTLAM, 1, S, 48.94, 15, 2F
193328.00, V, DVTLAS, 1, P, 14.0, 15, 21
193328.00, V, DVTLAS, 1, A, 12.19, 15, 3E
193328.00, V, DVTLAS, 1, B, 4.69, 15, 0D
193328.00, V, DVTLAS, 1, R, 3.25, 15, 12
193328.00, A, DVTLAS, 1, D, 269.31, 15, 18
193328.00, A, TEY, 2, O, 4.19, 10, 46
193328.00, A, TEY, 2, C, 0.0, 10, 46
193328.00, A, TEY, 2, F, 0.0, 10, 43
193328.00, A, TEY, 2, H, 4.19, 10, 41
193328.00, V, TSP, 1, Y, 1.74, 15, 50
193328.00, V, TSP, 1, X, 0.06, 15, 55
193331.00, V, DVTLAM, 1, P, 19.19, 15, 32
193331.00, V, DVTLAM, 1, A, 11.88, 15, 23
193331.00, V, DVTLAM, 1, B, 5.25, 15, 12
193331.00, V, DVTLAM, 1, R, 9.75, 15, 0B
193331.00, A, DVTLAM, 1, D, 266.94, 0, 3A
193331.00, V, DVTLAM, 1, T, 3.94, 15, 08
193331.00, V, DVTLAM, 1, S, 48.94, 15, 30
193331.00, V, DVTLAS, 1, P, 14.0, 15, 29
193331.00, V, DVTLAS, 1, A, 12.19, 15, 36
193331.00, V, DVTLAS, 1, B, 4.69, 15, 05
193331.00, V, DVTLAS, 1, R, 3.25, 15, 1A
193331.00, A, DVTLAS, 1, D, 266.38, 15, 16
193331.00, A, TEY, 2, O, 4.25, 15, 44
193331.00, A, TEY, 2, C, 0.0, 15, 4B
193331.00, A, TEY, 2, F, 0.0, 15, 4E
193331.00, A, TEY, 2, H, 4.25, 15, 43
193331.00, A, TSP, 1, X, 0.0, 15, 4C
193331.00, V, TSP, 1, Y, 1.74, 15, 58
193334.00, A, DVTLAM, 1, P, 18.88, 15, 29
193334.00, V, DVTLAM, 1, A, 11.88, 15, 26
193334.00, V, DVTLAM, 1, B, 5.25, 15, 17
193334.00, V, DVTLAM, 1, R, 9.75, 15, 0E
193334.00, V, DVTLAM, 1, D, 266.94, 0, 28
193334.00, V, DVTLAM, 1, T, 3.94, 15, 0D
193334.00, V, DVTLAM, 1, S, 48.94, 15, 35
193334.00, A, DVTLAS, 1, R, 1.31, 14, 0E
193334.00, V, DVTLAS, 1, A, 12.19, 14, 32
193334.00, V, DVTLAS, 1, B, 4.69, 14, 01
193334.00, V, DVTLAS, 1, P, 14.0, 14, 2D
193334.00, V, DVTLAS, 1, D, 266.38, 15, 04
193334.00, A, TEY, 2, O, 4.44, 15, 46
193334.00, A, TEY, 2, C, 0.0, 15, 4E
193334.00, A, TEY, 2, F, 0.0, 15, 4B
193334.00, A, TEY, 2, H, 4.44, 15, 41
193334.00, V, TSP, 1, X, 0.0, 15, 5E
193334.00, V, TSP, 1, Y, 1.74, 15, 5D
193337.00, V, DVTLAM, 1, P, 18.88, 15, 3D
193337.00, V, DVTLAM, 1, A, 11.88, 15, 25
193337.00, V, DVTLAM, 1, B, 5.25, 15, 14
193337.00, V, DVTLAM, 1, R, 9.75, 15, 0D
193337.00, A, DVTLAM, 1, D, 266.13, 15, 07
193337.00, V, DVTLAM, 1, T, 3.94, 15, 0E
193337.00, A, DVTLAM, 1, S, 49.75, 15, 2F
193337.00, A, DVTLAS, 1, A, 14.25, 15, 2E
193337.00, V, DVTLAS, 1, B, 4.69, 15, 03
193337.00, V, DVTLAS, 1, R, 1.31, 15, 1B
193337.00, V, DVTLAS, 1, P, 14.0, 15, 2F
193337.00, A, DVTLAS, 1, D, 269.69, 15, 1B
193337.00, A, TEY, 2, O, 4.5, 15, 40
193337.00, A, TEY, 2, C, 0.0, 15, 4D
193337.00, A, TEY, 2, F, 0.0, 15, 48
193337.00, A, TEY, 2, H, 4.5, 15, 47
193337.00, V, TSP, 1, X, 0.0, 15, 5D
193337.00, V, TSP, 1, Y, 1.74, 15, 5E
193340.00, V, DVTLAM, 1, P, 18.88, 15, 3D
193340.00, V, DVTLAM, 1, A, 11.88, 15, 25
193340.00, V, DVTLAM, 1, B, 5.25, 15, 14
193340.00, V, DVTLAM, 1, R, 9.75, 15, 0D
193340.00, V, DVTLAM, 1, D, 266.13, 15, 10
193340.00, A, DVTLAM, 1, T, 3.88, 15, 14
193340.00, V, DVTLAM, 1, S, 49.75, 15, 38
193340.00, V, DVTLAS, 1, A, 14.25, 15, 39
193340.00, V, DVTLAS, 1, B, 4.69, 15, 03
193340.00, V, DVTLAS, 1, R, 1.31, 15, 1B
193340.00, V, DVTLAS, 1, P, 14.0, 15, 2F
193340.00, A, DVTLAS, 1, D, 267.63, 15, 1F
193340.00, A, TEY, 2, O, 4.81, 15, 4C
193340.00, A, TEY, 2, C, 0.0, 15, 4D
193340.00, A, TEY, 2, F, 0.0, 15, 48
193340.00, A, TEY, 2, H, 4.81, 15, 4B
193340.00, V, TSP, 1, X, 0.0, 15, 5D
193340.00, V, TSP, 1, Y, 1.74, 15, 5E
193343.00, A, DVTLAM, 1, A, 10.94, 15, 3D
193343.00, V, DVTLAM, 1, B, 5.25, 15, 17
193343.00, V, DVTLAM, 1, R, 12.19, 15, 3E
193343.00, V, DVTLAM, 1, P, 18.88, 15, 3E
193343.00, A, DVTLAM, 1, D, 269.13, 15, 0B
193343.00, V, DVTLAM, 1, T, 3.88, 15, 00
193343.00, A, DVTLAM, 1, S, 49.75, 0, 18
193343.00, A, DVTLAS, 1, R, 6.19, 15, 02
193343.00, V, DVTLAS, 1, A, 14.25, 15, 3A
193343.00, V, DVTLAS, 1, B, 4.69, 15, 00
193343.00, V, DVTLAS, 1, P, 14.0, 15, 2C
193343.00, A, DVTLAS, 1, D, 268.13, 15, 14
193343.00, A, TEY, 2, O, 4.81, 15, 4F
193343.00, A, TEY, 2, C, 0.0, 15, 4E
193343.00, A, TEY, 2, F, 0.0, 15, 4B
193343.00, A, TEY, 2, H, 4.81, 15, 48
193343.00, A, TSP, 1, Y, 1.42, 15, 4F
193343.00, V, TSP, 1, X, 0.0, 15, 5E
193346.00, V, DVTLAM, 1, A, 10.94, 15, 2F
193346.00, V, DVTLAM, 1, B, 5.25, 15, 12
193346.00, V, DVTLAM, 1, R, 12.19, 15, 3B
193346.00, V, DVTLAM, 1, P, 18.88, 15, 3B
193346.00, A, DVTLAM, 1, D, 269.13, 15, 0E
193346.00, V, DVTLAM, 1, T, 3.88, 15, 05
193346.00, V, DVTLAM, 1, S, 49.75, 0, 0A
193346.00, A, DVTLAS, 1, B, 4.13, 15, 1F
193346.00, V, DVTLAS, 1, A, 14.25, 15, 3F
193346.00, V, DVTLAS, 1, R, 6.19, 15, 10
193346.00, V, DVTLAS, 1, P, 14.0, 15, 29
193346.00, A, DVTLAS, 1, D, 271.31, 15, 19
193346.00, A, TEY, 2, O, 4.5, 15, 46
193346.00, A, TEY, 2, C, 0.0, 15, 4B
193346.00, A, TEY, 2, F, 0.0, 15, 4E
193346.00, A, TEY, 2, H, 4.5, 15, 41
193346.00, V, TSP, 1, Y, 1.42, 15, 5D
193346.00, V, TSP, 1, X, 0.0, 15, 5B
193349.00, V, DVTLAM, 1, A, 10.94, 15, 20
193349.00, V, DVTLAM, 1, B, 5.25, 15, 1D
193349.00, V, DVTLAM, 1, R, 12.19, 15, 34
193349.00, V, DVTLAM, 1, P, 18.88, 15, 34
193349.00, V, DVTLAM, 1, D, 269.13, 15, 16
193349.00, V, DVTLAM, 1, T, 3.88, 15, 0A
193349.00, A, DVTLAM, 1, S, 50.13, 15, 2E
193349.00, V, DVTLAS, 1, B, 4.13, 15, 07
193349.00, V, DVTLAS, 1, A, 14.25, 15, 30
193349.00, V, DVTLAS, 1, R, 6.19, 15, 1F
193349.00, V, DVTLAS, 1, P, 14.0, 15, 26
193349.00, V, DVTLAS, 1, D, 271.31, 15, 01
193349.00, A, TEY, 2, O, 4.38, 15, 47
193349.00, A, TEY, 2, C, 0.0, 15, 44
193349.00, A, TEY, 2, F, 0.0, 15, 41
193349.00, A, TEY, 2, H, 4.38, 15, 40
193349.00, V, TSP, 1, Y, 1.42, 15, 52
193349.00, V, TSP, 1, X, 0.0, 15, 54
193352.00, A, DVTLAM, 1, R, 13.06, 15, 26
193352.00, V, DVTLAM, 1, A, 10.94, 15, 2A
193352.00, V, DVTLAM, 1, B, 5.25, 15, 17
193352.00, V, DVTLAM, 1, P, 18.88, 15, 3E
193352.00, A, DVTLAM, 1, D, 269.06, 15, 0F
193352.00, A, DVTLAM, 1, T, 3.88, 15, 17
193352.00, V, DVTLAM, 1, S, 50.13, 15, 33
193352.00, A, DVTLAS, 1, P, 12.69, 15, 32
193352.00, V, DVTLAS, 1, A, 14.25, 15, 3A
193352.00, V, DVTLAS, 1, B, 4.13, 15, 0D
193352.00, V, DVTLAS, 1, R, 6.19, 15, 15
193352.00, A, DVTLAS, 1, D, 268.06, 15, 10
193352.00, A, TEY, 2, O, 4.25, 15, 41
193352.00, A, TEY, 2, C, 0.0, 15, 4E
193352.00, A, TEY, 2, F, 0.0, 15, 4B
193352.00, A, TEY, 2, H, 4.25, 15, 46
193352.00, V, TSP, 1, Y, 1.42, 15, 58
193352.00, V, TSP, 1, X, 0.0, 15, 5E
193355.00, V, DVTLAM, 1, R, 13.06, 15, 36
193355.00, V, DVTLAM, 1, A, 10.94, 15, 2D
193355.00, V, DVTLAM, 1, B, 5.25, 15, 10
193355.00, V, DVTLAM, 1, P, 18.88, 15, 39
193355.00, A, DVTLAM, 1, D, 268.81, 15, 06
193355.00, V, DVTLAM, 1, T, 3.88, 15, 07
193355.00, V, DVTLAM, 1, S, 50.13, 15, 34
193355.00, V, DVTLAS, 1, P, 12.69, 15, 22
193355.00, V, DVTLAS, 1, A, 14.25, 15, 3D
193355.00, V, DVTLAS, 1, B, 4.13, 15, 0A
193355.00, V, DVTLAS, 1, R, 6.19, 15, 12
193355.00, A, DVTLAS, 1, D, 270.88, 15, 18
193355.00, A, TEY, 2, O, 4.81, 15, 48
193355.00, A, TEY, 2, C, 0.0, 15, 49
193355.00, A, TEY, 2, F, 3.0, 15, 4F
193355.00, A, TEY, 2, H, 4.81, 15, 4F
193355.00, A, TSP, 1, X, -0.01, 15, 62
193355.00, V, TSP, 1, Y, 1.42, 15, 5F
193358.00, A, DVTLAM, 1, B, 5.81, 15, 04
193358.00, V, DVTLAM, 1, A, 10.94, 15, 20
193358.00, V, DVTLAM, 1, R, 13.06, 15, 3B
193358.00, V, DVTLAM, 1, P, 18.88, 15, 34
193358.00, V, DVTLAM, 1, D, 268.81, 15, 1C
193358.00, V, DVTLAM, 1, T, 3.88, 15, 0A
193358.00, V, DVTLAM, 1, S, 50.13, 15, 39
193358.00, V, DVTLAS, 1, P, 12.69, 15, 2F
193358.00, V, DVTLAS, 1, A, 14.25, 15, 30
193358.00, V, DVTLAS, 1, B, 4.13, 15, 07
193358.00, V, DVTLAS, 1, R, 6.19, 15, 1F
193358.00, V, DVTLAS, 1, D, 270.88, 15, 02
193358.00, A, TEY, 2, O, 4.94, 15, 41
193358.00, A, TEY, 2, C, 0.0, 15, 44
193358.00, A, TEY, 2, F, 0.0, 15, 41
193358.00, A, TEY, 2, H, 4.94, 15, 46
193358.00, V, TSP, 1, X, -0.01, 15, 78
193358.00, V, TSP, 1, Y, 1.42, 15, 52
193401.00, A, DVTLAM, 1, P, 19.31, 15, 2B
193401.00, V, DVTLAM, 1, A, 10.94, 15, 2B
193401.00, V, DVTLAM, 1, B, 5.81, 15, 18
193401.00, V, DVTLAM, 1, R, 13.06, 15, 30
193401.00, A, DVTLAM, 1, D, 268.25, 15, 0E
193401.00, A, DVTLAM, 1, T, 4.13, 15, 13
193401.00, A, DVTLAM, 1, S, 50.0, 15, 27
193401.00, A, DVTLAS, 1, P, 11.19, 15, 37
193401.00, V, DVTLAS, 1, A, 14.25, 15, 3B
193401.00, V, DVTLAS, 1, B, 4.13, 15, 0C
193401.00, V, DVTLAS, 1, R, 6.19, 15, 14
193401.00, A, DVTLAS, 1, D, 269.13, 15, 14
193401.00, A, TEY, 2, O, 5.13, 15, 44
193401.00, A, TEY, 2, C, 0.0, 15, 4F
193401.00, A, TEY, 2, F, 0.0, 15, 4A
193401.00, A, TEY, 2, H, 5.13, 15, 43
193401.00, V, TSP, 1, X, -0.01, 15, 73
193401.00, V, TSP, 1, Y, 1.42, 15, 59
193404.00, V, DVTLAM, 1, P, 19.31, 15, 39
193404.00, V, DVTLAM, 1, A, 10.94, 15, 2E
193404.00, V, DVTLAM, 1, B, 5.81, 15, 1D
193404.00, V, DVTLAM, 1, R, 13.06, 15, 35
193404.00, V, DVTLAM, 1, D, 268.25, 15, 1C
193404.00, V, DVTLAM, 1, T, 4.13, 15, 01
193404.00, V, DVTLAM, 1, S, 50.0, 15, 35
193404.00, V, DVTLAS, 1, P, 11.19, 15, 25
193404.00, V, DVTLAS, 1, A, 14.25, 15, 3E
193404.00, V, DVTLAS, 1, B, 4.13, 15, 09
193404.00, V, DVTLAS, 1, R, 6.19, 15, 11
193404.00, A, DVTLAS, 1, D, 271.06, 15, 1C
193404.00, A, TEY, 2, O, 4.88, 15, 42
193404.00, A, TEY, 2, C, 0.0, 15, 4A
193404.00, A, TEY, 2, F, 0.0, 15, 4F
193404.00, A, TEY, 2, H, 4.88, 15, 45
193404.00, V, TSP, 1, X, -0.01, 15, 76
193404.00, V, TSP, 1, Y, 1.42, 15, 5C
193407.00, A, DVTLAM, 1, P, 15.0, 15, 23
193407.00, V, DVTLAM, 1, A, 10.94, 15, 2D
193407.00, V, DVTLAM, 1, B, 5.81, 15, 1E
193407.00, V, DVTLAM, 1, R, 13.06, 15, 36
