timestamp hhmmss.ss, status A/V, sensortype, sensorid, measurementid, measurementvalue, qualityfactor, checksum
133425.00, V, DVTLAM, 1, B, 6.69, 15, 11
133425.00, V, DVTLAM, 1, R, 10.44, 15, 39
133425.00, V, DVTLAM, 1, P, 14.56, 15, 3C
133425.00, A, DVTLAM, 1, D, 195.81, 15, 0D
133425.00, V, DVTLAM, 1, T, 1.19, 15, 07
133425.00, V, DVTLAM, 1, S, 47.06, 12, 3B
133425.00, A, DVTLAS, 1, B, 4.75, 15, 17
133425.00, V, DVTLAS, 1, A, 13.25, 15, 30
133425.00, V, DVTLAS, 1, R, 11.13, 15, 24
133425.00, V, DVTLAS, 1, P, 11.75, 15, 26
133425.00, A, DVTLAS, 1, D, 196.19, 15, 11
133425.00, A, TEY, 2, O, 4.63, 15, 4E
133425.00, A, TEY, 2, C, 0.0, 15, 43
133425.00, A, TEY, 2, F, 0.0, 15, 46
133425.00, A, TEY, 2, H, 4.63, 15, 49
133425.00, V, TSP, 1, X, 0.21, 15, 50
133425.00, V, TSP, 1, Y, 1.39, 15, 59
133428.00, V, DVTLAM, 1, A, 11.56, 15, 25
133428.00, V, DVTLAM, 1, B, 6.69, 15, 1C
133428.00, V, DVTLAM, 1, R, 10.44, 15, 34
133428.00, V, DVTLAM, 1, P, 14.56, 15, 31
133428.00, V, DVTLAM, 1, D, 195.81, 15, 17
133428.00, V, DVTLAM, 1, T, 1.19, 15, 0A
133428.00, V, DVTLAM, 1, S, 47.06, 12, 36
133428.00, V, DVTLAS, 1, B, 4.75, 15, 0D
133428.00, V, DVTLAS, 1, A, 13.25, 15, 3D
133428.00, V, DVTLAS, 1, R, 11.13, 15, 29
133428.00, V, DVTLAS, 1, P, 11.75, 15, 2B
133428.00, A, DVTLAS, 1, D, 198.25, 15, 1D
133428.00, A, TEY, 2, O, 4.5, 15, 43
133428.00, A, TEY, 2, C, 0.0, 15, 4E
133428.00, A, TEY, 2, F, 0.0, 15, 4B
133428.00, A, TEY, 2, H, 4.5, 15, 44
133428.00, V, TSP, 1, X, 0.21, 15, 5D
133428.00, V, TSP, 1, Y, 1.39, 15, 54
133431.00, V, DVTLAM, 1, A, 11.56, 15, 2D
133431.00, V, DVTLAM, 1, B, 6.69, 15, 14
133431.00, V, DVTLAM, 1, R, 10.44, 15, 3C
133431.00, V, DVTLAM, 1, P, 14.56, 15, 39
133431.00, A, DVTLAM, 1, D, 202.06, 15, 0A
133431.00, A, DVTLAM, 1, T, 1.25, 15, 1A
133431.00, A, DVTLAM, 1, S, 48.5, 12, 25
133431.00, A, DVTLAS, 1, P, 12.94, 15, 38
133431.00, V, DVTLAS, 1, A, 13.25, 15, 35
133431.00, V, DVTLAS, 1, B, 4.75, 15, 05
133431.00, V, DVTLAS, 1, R, 11.13, 15, 21
133431.00, A, DVTLAS, 1, D, 241.88, 15, 15
133431.00, A, TEY, 2, O, 4.75, 15, 4C
133431.00, A, TEY, 2, C, 0.0, 15, 46
133431.00, A, TEY, 2, F, 0.0, 15, 43
133431.00, A, TEY, 2, H, 4.75, 15, 4B
133431.00, A, TSP, 1, Y, 1.21, 15, 42
133431.00, V, TSP, 1, X, 0.21, 15, 55
133434.00, A, DVTLAM, 1, R, 14.13, 15, 28
133434.00, V, DVTLAM, 1, A, 11.56, 15, 28
133434.00, V, DVTLAM, 1, B, 6.69, 15, 11
133434.00, V, DVTLAM, 1, P, 14.56, 15, 3C
133434.00, A, DVTLAM, 1, D, 191.94, 15, 0D
133434.00, V, DVTLAM, 1, T, 1.25, 15, 08
133434.00, V, DVTLAM, 1, S, 48.5, 12, 37
133434.00, V, DVTLAS, 1, P, 12.94, 15, 2A
133434.00, V, DVTLAS, 1, A, 13.25, 15, 30
133434.00, V, DVTLAS, 1, B, 4.75, 15, 00
133434.00, V, DVTLAS, 1, R, 11.13, 15, 24
133434.00, A, DVTLAS, 1, D, 152.81, 14, 19
133434.00, A, TEY, 2, O, 4.75, 15, 49
133434.00, A, TEY, 2, C, 0.0, 15, 43
133434.00, A, TEY, 2, F, 0.0, 15, 46
133434.00, A, TEY, 2, H, 4.75, 15, 4E
133434.00, V, TSP, 1, Y, 1.21, 15, 50
133434.00, V, TSP, 1, X, 0.21, 15, 50
133437.00, A, DVTLAM, 1, B, 3.5, 15, 0A
133437.00, V, DVTLAM, 1, A, 11.56, 15, 2B
133437.00, V, DVTLAM, 1, R, 14.13, 15, 3C
133437.00, V, DVTLAM, 1, P, 14.56, 15, 3F
133437.00, A, DVTLAM, 1, D, 197.69, 15, 0A
133437.00, V, DVTLAM, 1, T, 1.25, 15, 0B
133437.00, V, DVTLAM, 1, S, 48.5, 12, 34
133437.00, A, DVTLAS, 1, P, 11.75, 15, 32
133437.00, V, DVTLAS, 1, A, 13.25, 15, 33
133437.00, V, DVTLAS, 1, B, 4.75, 15, 03
133437.00, V, DVTLAS, 1, R, 11.13, 15, 27
133437.00, V, DVTLAS, 1, D, 152.81, 14, 0D
133437.00, A, TEY, 2, O, 4.88, 15, 48
133437.00, A, TEY, 2, C, 0.0, 15, 40
133437.00, A, TEY, 2, F, 0.0, 15, 45
133437.00, A, TEY, 2, H, 4.88, 15, 4F
133437.00, V, TSP, 1, Y, 1.21, 15, 53
133437.00, V, TSP, 1, X, 0.21, 15, 53
133440.00, V, DVTLAM, 1, B, 3.5, 15, 1D
133440.00, V, DVTLAM, 1, A, 11.56, 15, 2B
133440.00, V, DVTLAM, 1, R, 14.13, 15, 3C
133440.00, V, DVTLAM, 1, P, 14.56, 15, 3F
133440.00, A, DVTLAM, 1, D, 194.75, 15, 04
133440.00, V, DVTLAM, 1, T, 1.25, 15, 0B
133440.00, A, DVTLAM, 1, S, 49.25, 12, 20
133440.00, V, DVTLAS, 1, P, 11.75, 15, 25
133440.00, V, DVTLAS, 1, A, 13.25, 15, 33
133440.00, V, DVTLAS, 1, B, 4.75, 15, 03
133440.00, V, DVTLAS, 1, R, 11.13, 15, 27
133440.00, A, DVTLAS, 1, D, 197.81, 12, 15
133440.00, A, TEY, 2, O, 5.0, 15, 49
133440.00, A, TEY, 2, C, 0.0, 15, 40
133440.00, A, TEY, 2, F, 0.0, 15, 45
133440.00, A, TEY, 2, H, 5.0, 15, 4E
133440.00, V, TSP, 1, Y, 1.21, 15, 53
133440.00, V, TSP, 1, X, 0.21, 15, 53
133443.00, A, DVTLAM, 1, P, 14.13, 15, 2A
133443.00, V, DVTLAM, 1, A, 11.56, 15, 28
133443.00, V, DVTLAM, 1, B, 3.5, 15, 1E
133443.00, V, DVTLAM, 1, R, 14.13, 15, 3F
133443.00, V, DVTLAM, 1, D, 194.75, 15, 10
133443.00, A, DVTLAM, 1, T, 1.19, 15, 10
133443.00, V, DVTLAM, 1, S, 49.25, 12, 34
133443.00, V, DVTLAS, 1, P, 11.75, 15, 26
133443.00, V, DVTLAS, 1, A, 13.25, 15, 30
133443.00, V, DVTLAS, 1, B, 4.75, 15, 00
133443.00, V, DVTLAS, 1, R, 11.13, 15, 24
133443.00, A, DVTLAS, 1, D, 196.19, 12, 16
133443.00, A, TEY, 2, O, 4.88, 15, 4B
133443.00, A, TEY, 2, C, 0.0, 15, 43
133443.00, A, TEY, 2, F, 0.0, 15, 46
133443.00, A, TEY, 2, H, 4.88, 15, 4C
133443.00, V, TSP, 1, Y, 1.21, 15, 50
133443.00, V, TSP, 1, X, 0.21, 15, 50
133446.00, V, DVTLAM, 1, P, 14.13, 15, 38
133446.00, V, DVTLAM, 1, A, 11.56, 15, 2D
133446.00, V, DVTLAM, 1, B, 3.5, 15, 1B
133446.00, V, DVTLAM, 1, R, 14.13, 15, 3A
133446.00, A, DVTLAM, 1, D, 197.5, 15, 06
133446.00, V, DVTLAM, 1, T, 1.19, 15, 02
133446.00, V, DVTLAM, 1, S, 49.25, 12, 31
133446.00, A, DVTLAS, 1, R, 16.75, 15, 31
133446.00, V, DVTLAS, 1, A, 13.25, 15, 35
133446.00, V, DVTLAS, 1, B, 4.75, 15, 05
133446.00, V, DVTLAS, 1, P, 11.75, 15, 23
133446.00, V, DVTLAS, 1, D, 196.19, 12, 04
133446.00, A, TEY, 2, O, 4.94, 15, 43
133446.00, A, TEY, 2, C, 0.0, 15, 46
133446.00, A, TEY, 2, F, 0.0, 15, 43
133446.00, A, TEY, 2, H, 4.94, 15, 44
133446.00, A, TSP, 1, X, 0.01, 15, 40
133446.00, V, TSP, 1, Y, 1.21, 15, 55
133449.00, A, DVTLAM, 1, P, 16.5, 15, 25
133449.00, V, DVTLAM, 1, A, 11.56, 15, 22
133449.00, V, DVTLAM, 1, B, 3.5, 15, 14
133449.00, V, DVTLAM, 1, R, 14.13, 15, 35
133449.00, A, DVTLAM, 1, D, 195.5, 15, 0B
133449.00, V, DVTLAM, 1, T, 1.19, 15, 0D
133449.00, V, DVTLAM, 1, S, 49.25, 12, 3E
133449.00, A, DVTLAS, 1, A, 15.13, 15, 2E
133449.00, V, DVTLAS, 1, B, 4.75, 15, 0A
133449.00, V, DVTLAS, 1, R, 16.75, 15, 29
133449.00, V, DVTLAS, 1, P, 11.75, 15, 2C
133449.00, A, DVTLAS, 1, D, 196.31, 12, 16
133449.00, A, TEY, 2, O, 4.88, 15, 41
133449.00, A, TEY, 2, C, 0.0, 15, 49
133449.00, A, TEY, 2, F, 0.0, 15, 4C
133449.00, A, TEY, 2, H, 4.88, 15, 46
133449.00, V, TSP, 1, X, 0.01, 15, 58
133449.00, V, TSP, 1, Y, 1.21, 15, 5A
133452.00, V, DVTLAM, 1, P, 16.5, 15, 38
133452.00, V, DVTLAM, 1, A, 11.56, 15, 28
133452.00, V, DVTLAM, 1, B, 3.5, 15, 1E
133452.00, V, DVTLAM, 1, R, 14.13, 15, 3F
133452.00, V, DVTLAM, 1, D, 195.5, 15, 16
133452.00, V, DVTLAM, 1, T, 1.19, 15, 07
133452.00, V, DVTLAM, 1, S, 49.25, 12, 34
133452.00, V, DVTLAS, 1, A, 15.13, 15, 33
133452.00, V, DVTLAS, 1, B, 4.75, 15, 00
133452.00, V, DVTLAS, 1, R, 16.75, 15, 23
133452.00, V, DVTLAS, 1, P, 11.75, 15, 26
133452.00, V, DVTLAS, 1, D, 196.31, 12, 0B
133452.00, A, TEY, 2, O, 4.75, 15, 49
133452.00, A, TEY, 2, C, 0.0, 15, 43
133452.00, A, TEY, 2, F, 0.0, 15, 46
133452.00, A, TEY, 2, H, 4.75, 15, 4E
133452.00, V, TSP, 1, X, 0.01, 15, 52
133452.00, V, TSP, 1, Y, 1.21, 15, 50
133455.00, V, DVTLAM, 1, P, 16.5, 15, 3F
133455.00, V, DVTLAM, 1, A, 11.56, 15, 2F
133455.00, V, DVTLAM, 1, B, 3.5, 15, 19
133455.00, V, DVTLAM, 1, R, 14.13, 15, 38
133455.00, A, DVTLAM, 1, D, 196.5, 15, 05
133455.00, A, DVTLAM, 1, T, 1.25, 15, 18
133455.00, A, DVTLAM, 1, S, 49.38, 12, 28
133455.00, A, DVTLAS, 1, R, 23.63, 15, 32
133455.00, V, DVTLAS, 1, A, 15.13, 15, 34
133455.00, V, DVTLAS, 1, B, 4.75, 15, 07
133455.00, V, DVTLAS, 1, P, 11.75, 15, 21
133455.00, A, DVTLAS, 1, D, 196.19, 12, 11
133455.00, A, TEY, 2, O, 4.75, 15, 4E
133455.00, A, TEY, 2, C, 0.0, 15, 44
133455.00, A, TEY, 2, F, 0.0, 15, 41
133455.00, A, TEY, 2, H, 4.75, 15, 49
133455.00, A, TSP, 1, Y, 1.35, 15, 45
133455.00, V, TSP, 1, X, 0.01, 15, 55
133458.00, A, DVTLAM, 1, R, 17.63, 15, 26
133458.00, V, DVTLAM, 1, A, 11.56, 15, 22
133458.00, V, DVTLAM, 1, B, 3.5, 15, 14
133458.00, V, DVTLAM, 1, P, 16.5, 15, 32
133458.00, V, DVTLAM, 1, D, 196.5, 15, 1F
133458.00, V, DVTLAM, 1, T, 1.25, 15, 02
133458.00, V, DVTLAM, 1, S, 49.38, 12, 32
133458.00, V, DVTLAS, 1, R, 23.63, 15, 28
133458.00, V, DVTLAS, 1, A, 15.13, 15, 39
133458.00, V, DVTLAS, 1, B, 4.75, 15, 0A
133458.00, V, DVTLAS, 1, P, 11.75, 15, 2C
133458.00, A, DVTLAS, 1, D, 196.44, 12, 14
133458.00, A, TEY, 2, O, 4.63, 15, 44
133458.00, A, TEY, 2, C, 0.0, 15, 49
133458.00, A, TEY, 2, F, 0.0, 15, 4C
133458.00, A, TEY, 2, H, 4.63, 15, 43
133458.00, V, TSP, 1, Y, 1.35, 15, 5F
133458.00, V, TSP, 1, X, 0.01, 15, 58
133501.00, A, DVTLAM, 1, A, 13.44, 15, 39
133501.00, V, DVTLAM, 1, B, 3.5, 15, 19
133501.00, V, DVTLAM, 1, R, 17.63, 15, 3C
133501.00, V, DVTLAM, 1, P, 16.5, 15, 3F
133501.00, A, DVTLAM, 1, D, 195.63, 15, 06
133501.00, V, DVTLAM, 1, T, 1.25, 15, 0F
133501.00, V, DVTLAM, 1, S, 49.38, 12, 3F
133501.00, A, DVTLAS, 1, B, 7.75, 15, 13
133501.00, V, DVTLAS, 1, A, 15.13, 15, 34
133501.00, V, DVTLAS, 1, R, 23.63, 15, 25
133501.00, V, DVTLAS, 1, P, 11.75, 15, 21
133501.00, A, DVTLAS, 1, D, 196.06, 13, 1E
133501.00, A, TEY, 2, O, 4.44, 15, 4C
133501.00, A, TEY, 2, C, 0.0, 15, 44
133501.00, A, TEY, 2, F, 0.0, 15, 41
133501.00, A, TEY, 2, H, 4.44, 15, 4B
133501.00, V, TSP, 1, Y, 1.35, 15, 52
133501.00, V, TSP, 1, X, 0.01, 15, 55
133504.00, V, DVTLAM, 1, A, 13.44, 15, 2B
133504.00, V, DVTLAM, 1, B, 3.5, 15, 1C
133504.00, V, DVTLAM, 1, R, 17.63, 15, 39
133504.00, V, DVTLAM, 1, P, 16.5, 15, 3A
133504.00, A, DVTLAM, 1, D, 195.44, 15, 06
133504.00, A, DVTLAM, 1, T, 1.25, 15, 1D
133504.00, A, DVTLAM, 1, S, 48.13, 12, 25
133504.00, V, DVTLAS, 1, B, 7.75, 15, 01
133504.00, V, DVTLAS, 1, A, 15.13, 15, 31
133504.00, V, DVTLAS, 1, R, 23.63, 15, 20
133504.00, V, DVTLAS, 1, P, 11.75, 15, 24
133504.00, A, DVTLAS, 1, D, 196.31, 14, 18
133504.00, A, TEY, 2, O, 4.38, 15, 42
133504.00, A, TEY, 2, C, 0.0, 15, 41
133504.00, A, TEY, 2, F, 0.0, 15, 44
133504.00, A, TEY, 2, H, 4.38, 15, 45
133504.00, V, TSP, 1, Y, 1.35, 15, 57
133504.00, V, TSP, 1, X, 0.01, 15, 50
133507.00, V, DVTLAM, 1, A, 13.44, 15, 28
133507.00, V, DVTLAM, 1, B, 3.5, 15, 1F
133507.00, V, DVTLAM, 1, R, 17.63, 15, 3A
133507.00, V, DVTLAM, 1, P, 16.5, 15, 39
133507.00, A, DVTLAM, 1, D, 192.88, 15, 02
133507.00, V, DVTLAM, 1, T, 1.25, 15, 09
133507.00, V, DVTLAM, 1, S, 48.13, 12, 31
133507.00, A, DVTLAS, 1, P, 10.69, 15, 3C
133507.00, V, DVTLAS, 1, A, 15.13, 15, 32
133507.00, V, DVTLAS, 1, B, 7.75, 15, 02
133507.00, V, DVTLAS, 1, R, 23.63, 15, 23
133507.00, V, DVTLAS, 1, D, 196.31, 14, 0C
133507.00, A, TEY, 2, O, 4.06, 15, 4C
133507.00, A, TEY, 2, C, 0.0, 15, 42
133507.00, A, TEY, 2, F, 2.0, 15, 45
133507.00, A, TEY, 2, H, 4.06, 15, 4B
133507.00, V, TSP, 1, Y, 1.35, 15, 54
133507.00, V, TSP, 1, X, 0.01, 15, 53
133510.00, A, DVTLAM, 1, R, 15.19, 15, 24
133510.00, V, DVTLAM, 1, A, 13.44, 15, 2E
133510.00, V, DVTLAM, 1, B, 3.5, 15, 19
133510.00, V, DVTLAM, 1, P, 16.5, 15, 3F
133510.00, V, DVTLAM, 1, D, 192.88, 15, 13
133510.00, V, DVTLAM, 1, T, 1.25, 15, 0F
133510.00, V, DVTLAM, 1, S, 48.13, 12, 37
133510.00, V, DVTLAS, 1, P, 10.69, 15, 2D
133510.00, V, DVTLAS, 1, A, 15.13, 15, 34
133510.00, V, DVTLAS, 1, B, 7.75, 15, 04
133510.00, V, DVTLAS, 1, R, 23.63, 15, 25
133510.00, A, DVTLAS, 1, D, 196.69, 15, 11
133510.00, A, TEY, 2, O, 4.13, 15, 4E
133510.00, A, TEY, 2, C, 0.0, 15, 44
133510.00, A, TEY, 2, F, 0.0, 15, 41
133510.00, A, TEY, 2, H, 4.13, 15, 49
133510.00, A, TSP, 1, X, 0.02, 15, 41
133510.00, V, TSP, 1, Y, 1.35, 15, 52
133513.00, A, DVTLAM, 1, B, 5.5, 15, 0B
133513.00, V, DVTLAM, 1, A, 13.44, 15, 2D
133513.00, V, DVTLAM, 1, R, 15.19, 15, 30
133513.00, V, DVTLAM, 1, P, 16.5, 15, 3C
133513.00, A, DVTLAM, 1, D, 198.31, 15, 0F
133513.00, V, DVTLAM, 1, T, 1.25, 15, 0C
133513.00, V, DVTLAM, 1, S, 48.13, 12, 34
133513.00, A, DVTLAS, 1, P, 10.38, 15, 3D
133513.00, V, DVTLAS, 1, A, 15.13, 15, 37
133513.00, V, DVTLAS, 1, B, 7.75, 15, 07
133513.00, V, DVTLAS, 1, R, 23.63, 15, 26
133513.00, A, DVTLAS, 1, D, 195.31, 15, 1C
133513.00, A, TEY, 2, O, 3.88, 15, 48
133513.00, A, TEY, 2, C, 0.0, 15, 47
133513.00, A, TEY, 2, F, 0.0, 15, 42
133513.00, A, TEY, 2, H, 3.88, 15, 4F
133513.00, V, TSP, 1, X, 0.02, 15, 55
133513.00, V, TSP, 1, Y, 1.35, 15, 51
133516.00, V, DVTLAM, 1, B, 5.5, 15, 19
133516.00, V, DVTLAM, 1, A, 13.44, 15, 28
133516.00, V, DVTLAM, 1, R, 15.19, 15, 35
133516.00, V, DVTLAM, 1, P, 16.5, 15, 39
133516.00, A, DVTLAM, 1, D, 196.5, 15, 03
133516.00, V, DVTLAM, 1, T, 1.25, 15, 09
133516.00, A, DVTLAM, 1, S, 47.69, 15, 23
133516.00, V, DVTLAS, 1, P, 10.38, 15, 2F
133516.00, V, DVTLAS, 1, A, 15.13, 15, 32
133516.00, V, DVTLAS, 1, B, 7.75, 15, 02
133516.00, V, DVTLAS, 1, R, 23.63, 15, 23
133516.00, V, DVTLAS, 1, D, 195.31, 15, 0E
133516.00, A, TEY, 2, O, 3.75, 15, 4F
133516.00, A, TEY, 2, C, 0.0, 15, 42
133516.00, A, TEY, 2, F, 0.0, 15, 47
133516.00, A, TEY, 2, H, 3.75, 15, 48
133516.00, V, TSP, 1, X, 0.02, 15, 50
133516.00, V, TSP, 1, Y, 1.35, 15, 54
