timestamp hhmmss.ss, status A/V, sensortype, sensorid, measurementid, measurementvalue, qualityfactor, checksum
154852.00, A, TEY, 2, H, 4.38, 15, 4A
154852.00, V, TSP, 1, X, -0.04, 15, 77
154852.00, V, TSP, 1, Y, 1.62, 15, 5A
154855.00, A, DVTLAM, 1, B, 4.25, 15, 06
154855.00, V, DVTLAM, 1, A, 11.81, 15, 28
154855.00, V, DVTLAM, 1, R, 4.69, 15, 09
154855.00, V, DVTLAM, 1, P, 15.13, 15, 36
154855.00, A, DVTLAM, 1, D, 284.06, 15, 0B
154855.00, V, DVTLAM, 1, T, 4.13, 15, 02
154855.00, A, DVTLAM, 1, S, 48.81, 15, 21
154855.00, A, DVTLAS, 1, P, 8.56, 15, 02
154855.00, V, DVTLAS, 1, A, 10.81, 15, 37
154855.00, V, DVTLAS, 1, B, 2.44, 15, 0E
154855.00, V, DVTLAS, 1, R, 1.19, 15, 15
154855.00, A, DVTLAS, 1, D, 285.38, 15, 19
154855.00, A, TEY, 2, O, 4.94, 15, 4C
154855.00, A, TEY, 2, C, 0.0, 15, 49
154855.00, A, TEY, 2, F, 4.0, 15, 48
154855.00, A, TEY, 2, H, 4.94, 15, 4B
154855.00, V, TSP, 1, X, -0.04, 15, 70
154855.00, V, TSP, 1, Y, 1.62, 15, 5D
154858.00, V, DVTLAM, 1, B, 4.25, 15, 1C
154858.00, V, DVTLAM, 1, A, 11.81, 15, 25
154858.00, V, DVTLAM, 1, R, 4.69, 15, 04
154858.00, V, DVTLAM, 1, P, 15.13, 15, 3B
154858.00, V, DVTLAM, 1, D, 284.06, 15, 11
154858.00, A, DVTLAM, 1, T, 4.13, 15, 18
154858.00, V, DVTLAM, 1, S, 48.81, 15, 3B
154858.00, V, DVTLAS, 1, P, 8.56, 15, 18
154858.00, V, DVTLAS, 1, A, 10.81, 15, 3A
154858.00, V, DVTLAS, 1, B, 2.44, 15, 03
154858.00, V, DVTLAS, 1, R, 1.19, 15, 18
154858.00, V, DVTLAS, 1, D, 285.38, 15, 03
154858.00, A, TEY, 2, O, 4.56, 15, 4F
154858.00, A, TEY, 2, C, 0.0, 15, 44
154858.00, A, TEY, 2, F, 0.0, 15, 41
154858.00, A, TEY, 2, H, 4.56, 15, 48
154858.00, V, TSP, 1, X, -0.04, 15, 7D
154858.00, V, TSP, 1, Y, 1.62, 15, 50
154901.00, A, DVTLAM, 1, P, 16.81, 15, 29
154901.00, V, DVTLAM, 1, A, 11.81, 15, 28
154901.00, V, DVTLAM, 1, B, 4.25, 15, 11
154901.00, V, DVTLAM, 1, R, 4.69, 15, 09
154901.00, A, DVTLAM, 1, D, 285.19, 15, 04
154901.00, V, DVTLAM, 1, T, 4.13, 15, 02
154901.00, V, DVTLAM, 1, S, 48.81, 15, 36
154901.00, A, DVTLAS, 1, R, 3.56, 15, 0B
154901.00, V, DVTLAS, 1, A, 10.81, 15, 37
154901.00, V, DVTLAS, 1, B, 2.44, 15, 0E
154901.00, V, DVTLAS, 1, P, 8.56, 15, 15
154901.00, A, DVTLAS, 1, D, 284.0, 15, 13
154901.00, A, TEY, 2, O, 4.38, 15, 4A
154901.00, A, TEY, 2, C, 0.0, 15, 49
154901.00, A, TEY, 2, F, 0.0, 15, 4C
154901.00, A, TEY, 2, H, 4.38, 15, 4D
154901.00, A, TSP, 1, Y, 1.77, 8, 72
154901.00, V, TSP, 1, X, -0.04, 8, 4C
154904.00, A, DVTLAM, 1, P, 17.0, 15, 24
154904.00, V, DVTLAM, 1, A, 11.81, 15, 2D
154904.00, V, DVTLAM, 1, B, 4.25, 15, 14
154904.00, V, DVTLAM, 1, R, 4.69, 15, 0C
154904.00, A, DVTLAM, 1, D, 280.69, 15, 03
154904.00, V, DVTLAM, 1, T, 4.13, 15, 07
154904.00, V, DVTLAM, 1, S, 48.81, 15, 33
154904.00, A, DVTLAS, 1, A, 10.38, 15, 27
154904.00, V, DVTLAS, 1, B, 2.44, 15, 0B
154904.00, V, DVTLAS, 1, R, 3.56, 15, 19
154904.00, V, DVTLAS, 1, P, 8.56, 15, 10
154904.00, A, DVTLAS, 1, D, 283.31, 15, 13
154904.00, A, TEY, 2, O, 4.19, 15, 4C
154904.00, A, TEY, 2, C, 1.0, 15, 4D
154904.00, A, TEY, 2, F, 0.0, 15, 49
154904.00, A, TEY, 2, H, 5.19, 15, 4A
154904.00, V, TSP, 1, Y, 1.77, 8, 60
154904.00, V, TSP, 1, X, -0.04, 8, 49
154907.00, V, DVTLAM, 1, P, 17.0, 15, 30
154907.00, V, DVTLAM, 1, A, 11.81, 15, 2E
154907.00, V, DVTLAM, 1, B, 4.25, 15, 17
154907.00, V, DVTLAM, 1, R, 4.69, 15, 0F
154907.00, A, DVTLAM, 1, D, 282.0, 15, 0D
154907.00, V, DVTLAM, 1, T, 4.13, 15, 04
154907.00, A, DVTLAM, 1, S, 49.0, 15, 2F
154907.00, V, DVTLAS, 1, A, 10.38, 15, 33
154907.00, V, DVTLAS, 1, B, 2.44, 15, 08
154907.00, V, DVTLAS, 1, R, 3.56, 15, 1A
154907.00, V, DVTLAS, 1, P, 8.56, 15, 13
154907.00, A, DVTLAS, 1, D, 282.25, 15, 14
154907.00, A, TEY, 2, O, 4.25, 15, 40
154907.00, A, TEY, 2, C, 0.0, 15, 4F
154907.00, A, TEY, 2, F, 3.0, 15, 49
154907.00, A, TEY, 2, H, 4.25, 15, 47
154907.00, V, TSP, 1, Y, 1.77, 8, 63
154907.00, V, TSP, 1, X, -0.04, 8, 4A
154910.00, V, DVTLAM, 1, P, 17.0, 15, 36
154910.00, V, DVTLAM, 1, A, 11.81, 15, 28
154910.00, V, DVTLAM, 1, B, 4.25, 15, 11
154910.00, V, DVTLAM, 1, R, 4.69, 15, 09
154910.00, V, DVTLAM, 1, D, 282.0, 15, 1C
154910.00, A, DVTLAM, 1, T, 4.13, 15, 15
154910.00, V, DVTLAM, 1, S, 49.0, 15, 3E
154910.00, V, DVTLAS, 1, A, 10.38, 15, 35
154910.00, V, DVTLAS, 1, B, 2.44, 15, 0E
154910.00, V, DVTLAS, 1, R, 3.56, 15, 1C
154910.00, V, DVTLAS, 1, P, 8.56, 15, 15
154910.00, V, DVTLAS, 1, D, 282.25, 15, 05
154910.00, A, TEY, 2, O, 3.88, 10, 43
154910.00, A, TEY, 2, C, 0.0, 10, 4C
154910.00, A, TEY, 2, F, 0.0, 10, 49
154910.00, A, TEY, 2, H, 3.88, 10, 44
154910.00, V, TSP, 1, Y, 1.77, 8, 65
154910.00, V, TSP, 1, X, -0.04, 8, 4C
154913.00, A, DVTLAM, 1, R, 4.06, 14, 15
154913.00, V, DVTLAM, 1, A, 11.81, 14, 2A
154913.00, V, DVTLAM, 1, B, 4.25, 14, 13
154913.00, V, DVTLAM, 1, P, 17.0, 14, 34
154913.00, A, DVTLAM, 1, D, 285.81, 1, 33
154913.00, V, DVTLAM, 1, T, 4.13, 15, 01
154913.00, V, DVTLAM, 1, S, 49.0, 15, 3D
154913.00, A, DVTLAS, 1, R, -0.25, 15, 22
154913.00, V, DVTLAS, 1, A, 10.38, 15, 36
154913.00, V, DVTLAS, 1, B, 2.44, 15, 0D
154913.00, V, DVTLAS, 1, P, 8.56, 15, 16
154913.00, A, DVTLAS, 1, D, 284.31, 15, 12
154913.00, A, TEY, 2, O, 4.06, 15, 44
154913.00, A, TEY, 2, C, 0.0, 15, 4A
154913.00, A, TEY, 2, F, 0.0, 15, 4F
154913.00, A, TEY, 2, H, 4.06, 15, 43
154913.00, A, TSP, 1, X, -0.04, 8, 58
154913.00, V, TSP, 1, Y, 1.77, 8, 66
154917.00, A, DVTLAM, 1, A, 10.81, 15, 39
154917.00, V, DVTLAM, 1, B, 4.25, 15, 16
154917.00, V, DVTLAM, 1, R, 4.06, 15, 07
154917.00, V, DVTLAM, 1, P, 17.0, 15, 31
154917.00, V, DVTLAM, 1, D, 285.81, 1, 20
154917.00, V, DVTLAM, 1, T, 4.13, 15, 05
154917.00, V, DVTLAM, 1, S, 49.0, 15, 39
154917.00, V, DVTLAS, 1, R, -0.25, 15, 31
154917.00, V, DVTLAS, 1, A, 10.38, 15, 32
154917.00, V, DVTLAS, 1, B, 2.44, 15, 09
154917.00, V, DVTLAS, 1, P, 8.56, 15, 12
154917.00, A, DVTLAS, 1, D, 283.5, 15, 16
154917.00, A, TEY, 2, O, 4.13, 15, 44
154917.00, A, TEY, 2, C, 0.0, 15, 4E
154917.00, A, TEY, 2, F, 0.0, 15, 4B
154917.00, A, TEY, 2, H, 4.13, 15, 43
154917.00, V, TSP, 1, X, -0.04, 8, 4B
154917.00, V, TSP, 1, Y, 1.77, 8, 62
154920.00, V, DVTLAM, 1, A, 10.81, 15, 2A
154920.00, V, DVTLAM, 1, B, 4.25, 15, 12
154920.00, V, DVTLAM, 1, R, 4.06, 15, 03
154920.00, V, DVTLAM, 1, P, 17.0, 15, 35
154920.00, A, DVTLAM, 1, D, 275.31, 15, 02
154920.00, V, DVTLAM, 1, T, 4.13, 15, 01
154920.00, A, DVTLAM, 1, S, 48.5, 15, 2E
154920.00, A, DVTLAS, 1, B, 4.31, 15, 1E
154920.00, V, DVTLAS, 1, A, 10.38, 15, 36
154920.00, V, DVTLAS, 1, R, -0.25, 15, 35
154920.00, V, DVTLAS, 1, P, 8.56, 15, 16
154920.00, A, DVTLAS, 1, D, 281.38, 15, 1E
154920.00, A, TEY, 2, O, 4.06, 15, 44
154920.00, A, TEY, 2, C, 0.0, 15, 4A
154920.00, A, TEY, 2, F, 0.0, 15, 4F
154920.00, A, TEY, 2, H, 4.06, 15, 43
154920.00, V, TSP, 1, X, -0.04, 8, 4F
154920.00, V, TSP, 1, Y, 1.77, 8, 66
154923.00, V, DVTLAM, 1, A, 10.81, 15, 29
154923.00, V, DVTLAM, 1, B, 4.25, 15, 11
154923.00, V, DVTLAM, 1, R, 4.06, 15, 00
154923.00, V, DVTLAM, 1, P, 17.0, 15, 36
154923.00, V, DVTLAM, 1, D, 275.31, 15, 16
154923.00, A, DVTLAM, 1, T, 4.06, 15, 11
154923.00, V, DVTLAM, 1, S, 48.5, 15, 3A
154923.00, V, DVTLAS, 1, B, 4.31, 15, 0A
154923.00, V, DVTLAS, 1, A, 10.38, 15, 35
154923.00, V, DVTLAS, 1, R, -0.25, 15, 36
154923.00, V, DVTLAS, 1, P, 8.56, 15, 15
154923.00, V, DVTLAS, 1, D, 281.38, 15, 0A
154923.00, A, TEY, 2, O, 4.06, 15, 47
154923.00, A, TEY, 2, C, 0.0, 15, 49
154923.00, A, TEY, 2, F, 0.0, 15, 4C
154923.00, A, TEY, 2, H, 4.06, 15, 40
154923.00, V, TSP, 1, X, -0.04, 8, 4C
154923.00, V, TSP, 1, Y, 1.77, 8, 65
154926.00, A, DVTLAM, 1, R, 4.5, 15, 11
154926.00, V, DVTLAM, 1, A, 10.81, 15, 2C
154926.00, V, DVTLAM, 1, B, 4.25, 15, 14
154926.00, V, DVTLAM, 1, P, 17.0, 15, 33
154926.00, A, DVTLAM, 1, D, 283.63, 15, 0A
154926.00, V, DVTLAM, 1, T, 4.06, 15, 03
154926.00, V, DVTLAM, 1, S, 48.5, 15, 3F
154926.00, V, DVTLAS, 1, A, 10.38, 15, 30
154926.00, V, DVTLAS, 1, B, 4.31, 15, 0F
154926.00, V, DVTLAS, 1, R, -0.25, 15, 33
154926.00, A, DVTLAS, 1, D, 281.38, 0, 2C
154926.00, A, TEY, 2, O, 4.19, 15, 4C
154926.00, A, TEY, 2, C, 0.0, 15, 4C
154926.00, A, TEY, 2, F, 0.0, 15, 49
154926.00, A, TEY, 2, H, 4.19, 15, 4B
154926.00, A, TSP, 1, Y, 1.78, 12, 43
154926.00, V, TSP, 1, X, -0.04, 12, 72
154929.00, A, DVTLAM, 1, B, 6.5, 15, 0C
154929.00, V, DVTLAM, 1, A, 10.81, 15, 23
154929.00, V, DVTLAM, 1, R, 4.5, 15, 09
154929.00, V, DVTLAM, 1, P, 17.0, 15, 3C
154929.00, A, DVTLAM, 1, D, 276.88, 15, 0A
154929.00, V, DVTLAM, 1, T, 4.06, 15, 0C
154929.00, V, DVTLAM, 1, S, 48.5, 15, 30
154929.00, A, DVTLAS, 1, P, 12.06, 15, 36
154929.00, V, DVTLAS, 1, A, 10.38, 15, 3F
154929.00, V, DVTLAS, 1, B, 4.31, 15, 00
154929.00, V, DVTLAS, 1, R, -0.25, 15, 3C
154929.00, A, DVTLAS, 1, D, 283.0, 15, 1E
154929.00, A, TEY, 2, O, 4.25, 15, 4C
154929.00, A, TEY, 2, C, 0.0, 15, 43
154929.00, A, TEY, 2, F, 0.0, 15, 46
154929.00, A, TEY, 2, H, 4.25, 15, 4B
154929.00, V, TSP, 1, Y, 1.78, 12, 5B
154929.00, V, TSP, 1, X, -0.04, 12, 7D
154932.00, V, DVTLAM, 1, B, 6.5, 15, 11
154932.00, V, DVTLAM, 1, A, 10.81, 15, 29
154932.00, V, DVTLAM, 1, R, 4.5, 15, 03
154932.00, V, DVTLAM, 1, P, 17.0, 15, 36
154932.00, V, DVTLAM, 1, D, 276.88, 15, 17
154932.00, V, DVTLAM, 1, T, 4.06, 15, 06
154932.00, A, DVTLAM, 1, S, 48.75, 15, 2A
154932.00, V, DVTLAS, 1, P, 12.06, 15, 2B
154932.00, V, DVTLAS, 1, A, 10.38, 15, 35
154932.00, V, DVTLAS, 1, B, 4.31, 15, 0A
154932.00, V, DVTLAS, 1, R, -0.25, 15, 36
154932.00, V, DVTLAS, 1, D, 283.0, 15, 03
154932.00, A, TEY, 2, O, 4.44, 15, 41
154932.00, A, TEY, 2, C, 0.0, 15, 49
154932.00, A, TEY, 2, F, 0.0, 15, 4C
154932.00, A, TEY, 2, H, 4.44, 15, 46
154932.00, V, TSP, 1, Y, 1.78, 12, 51
154932.00, V, TSP, 1, X, -0.04, 12, 77
154935.00, A, DVTLAM, 1, P, 20.56, 15, 21
154935.00, V, DVTLAM, 1, A, 10.81, 15, 2E
154935.00, V, DVTLAM, 1, B, 6.5, 15, 16
154935.00, V, DVTLAM, 1, R, 4.5, 15, 04
154935.00, A, DVTLAM, 1, D, 280.13, 15, 0C
154935.00, A, DVTLAM, 1, T, 4.13, 15, 12
154935.00, V, DVTLAM, 1, S, 48.75, 15, 3A
154935.00, V, DVTLAS, 1, P, 12.06, 15, 2C
154935.00, V, DVTLAS, 1, A, 10.38, 15, 32
154935.00, V, DVTLAS, 1, B, 4.31, 15, 0D
154935.00, V, DVTLAS, 1, R, -0.25, 15, 31
154935.00, A, DVTLAS, 1, D, 287.56, 15, 14
154935.00, A, TEY, 2, O, 4.5, 15, 43
154935.00, A, TEY, 2, C, 0.0, 15, 4E
154935.00, A, TEY, 2, F, 0.0, 15, 4B
154935.00, A, TEY, 2, H, 4.5, 15, 44
154935.00, V, TSP, 1, Y, 1.78, 12, 56
154935.00, V, TSP, 1, X, -0.04, 12, 70
154938.00, V, DVTLAM, 1, P, 20.56, 15, 3B
154938.00, V, DVTLAM, 1, A, 10.81, 15, 23
154938.00, V, DVTLAM, 1, B, 6.5, 15, 1B
154938.00, V, DVTLAM, 1, R, 4.5, 15, 09
154938.00, A, DVTLAM, 1, D, 282.31, 15, 03
154938.00, V, DVTLAM, 1, T, 4.13, 15, 08
154938.00, V, DVTLAM, 1, S, 48.75, 15, 37
154938.00, A, DVTLAS, 1, R, 2.44, 15, 03
154938.00, V, DVTLAS, 1, A, 10.38, 15, 3F
154938.00, V, DVTLAS, 1, B, 4.31, 15, 00
154938.00, V, DVTLAS, 1, P, 12.06, 15, 21
154938.00, A, DVTLAS, 1, D, 284.38, 15, 12
154938.00, A, TEY, 2, O, 4.5, 15, 4E
154938.00, A, TEY, 2, C, 0.5, 15, 46
154938.00, A, TEY, 2, F, 0.0, 15, 46
154938.00, A, TEY, 2, H, 5.0, 15, 4D
154938.00, V, TSP, 1, Y, 1.78, 12, 5B
154938.00, V, TSP, 1, X, -0.04, 12, 7D
154941.00, V, DVTLAM, 1, P, 20.56, 15, 35
154941.00, V, DVTLAM, 1, A, 10.81, 15, 2D
154941.00, V, DVTLAM, 1, B, 6.5, 15, 15
154941.00, V, DVTLAM, 1, R, 4.5, 15, 07
154941.00, V, DVTLAM, 1, D, 282.31, 15, 1A
154941.00, V, DVTLAM, 1, T, 4.13, 15, 06
154941.00, V, DVTLAM, 1, S, 48.75, 15, 39
154941.00, A, DVTLAS, 1, A, 11.25, 15, 2B
154941.00, V, DVTLAS, 1, B, 4.31, 15, 0E
154941.00, V, DVTLAS, 1, R, 2.44, 15, 1A
154941.00, V, DVTLAS, 1, P, 12.06, 15, 2F
154941.00, V, DVTLAS, 1, D, 284.38, 15, 0B
154941.00, A, TEY, 2, O, 4.25, 15, 42
154941.00, A, TEY, 2, C, 0.0, 15, 4D
154941.00, A, TEY, 2, F, 0.0, 15, 48
154941.00, A, TEY, 2, H, 4.25, 15, 45
154941.00, A, TSP, 1, X, -0.01, 15, 66
154941.00, V, TSP, 1, Y, 1.78, 15, 52
154944.00, A, DVTLAM, 1, P, 19.81, 15, 27
154944.00, V, DVTLAM, 1, A, 10.81, 15, 28
154944.00, V, DVTLAM, 1, B, 6.5, 15, 10
154944.00, V, DVTLAM, 1, R, 4.5, 15, 02
154944.00, A, DVTLAM, 1, D, 282.81, 15, 03
154944.00, V, DVTLAM, 1, T, 4.13, 15, 03
154944.00, A, DVTLAM, 1, S, 50.75, 15, 22
154944.00, V, DVTLAS, 1, A, 11.25, 15, 39
154944.00, V, DVTLAS, 1, B, 4.31, 15, 0B
154944.00, V, DVTLAS, 1, R, 2.44, 15, 1F
154944.00, V, DVTLAS, 1, P, 12.06, 15, 2A
154944.00, A, DVTLAS, 1, D, 285.19, 15, 1B
154944.00, A, TEY, 2, O, 4.25, 15, 47
154944.00, A, TEY, 2, C, 0.0, 15, 48
154944.00, A, TEY, 2, F, 0.0, 15, 4D
154944.00, A, TEY, 2, H, 4.25, 15, 40
154944.00, V, TSP, 1, X, -0.01, 15, 74
154944.00, V, TSP, 1, Y, 1.78, 15, 57
154947.00, V, DVTLAM, 1, P, 19.81, 15, 33
154947.00, V, DVTLAM, 1, A, 10.81, 15, 2B
154947.00, V, DVTLAM, 1, B, 6.5, 15, 13
154947.00, V, DVTLAM, 1, R, 4.5, 15, 01
154947.00, A, DVTLAM, 1, D, 282.63, 15, 0C
154947.00, A, DVTLAM, 1, T, 4.13, 15, 17
154947.00, V, DVTLAM, 1, S, 50.75, 15, 36
154947.00, V, DVTLAS, 1, A, 11.25, 15, 3A
154947.00, V, DVTLAS, 1, B, 4.31, 15, 08
154947.00, V, DVTLAS, 1, R, 2.44, 15, 1C
154947.00, V, DVTLAS, 1, P, 12.06, 15, 29
154947.00, A, DVTLAS, 1, D, 284.19, 15, 19
154947.00, A, TEY, 2, O, 4.44, 15, 43
154947.00, A, TEY, 2, C, 0.0, 15, 4B
154947.00, A, TEY, 2, F, 3.0, 15, 4D
154947.00, A, TEY, 2, H, 4.44, 15, 44
154947.00, V, TSP, 1, X, -0.01, 15, 77
154947.00, V, TSP, 1, Y, 1.78, 15, 54
154950.00, A, DVTLAM, 1, R, 7.94, 15, 1B
154950.00, V, DVTLAM, 1, A, 10.81, 15, 2D
154950.00, V, DVTLAM, 1, B, 6.5, 15, 15
154950.00, V, DVTLAM, 1, P, 19.81, 15, 35
154950.00, A, DVTLAM, 1, D, 287.94, 15, 07
154950.00, V, DVTLAM, 1, T, 4.13, 15, 06
154950.00, V, DVTLAM, 1, S, 50.75, 15, 30
154950.00, A, DVTLAS, 1, R, 4.06, 15, 0D
154950.00, V, DVTLAS, 1, A, 11.25, 15, 3C
154950.00, V, DVTLAS, 1, B, 4.31, 15, 0E
154950.00, V, DVTLAS, 1, P, 12.06, 15, 2F
154950.00, A, DVTLAS, 1, D, 290.0, 15, 12
154950.00, A, TEY, 2, O, 4.44, 15, 45
154950.00, A, TEY, 2, C, 1.63, 15, 49
154950.00, A, TEY, 2, F, 0.0, 15, 48
154950.00, A, TEY, 2, H, 6.06, 15, 46
154950.00, A, TSP, 1, Y, 1.53, 15, 4C
154950.00, V, TSP, 1, X, -0.01, 15, 71
154953.00, A, DVTLAM, 1, A, 14.25, 15, 33
154953.00, V, DVTLAM, 1, B, 6.5, 15, 16
154953.00, V, DVTLAM, 1, R, 7.94, 15, 0F
154953.00, V, DVTLAM, 1, P, 19.81, 15, 36
154953.00, A, DVTLAM, 1, D, 276.94, 15, 0A
154953.00, V, DVTLAM, 1, T, 4.13, 15, 05
154953.00, A, DVTLAM, 1, S, 50.0, 15, 26
154953.00, V, DVTLAS, 1, A, 11.25, 15, 3F
154953.00, V, DVTLAS, 1, R, 4.06, 15, 19
154953.00, V, DVTLAS, 1, P, 12.06, 15, 2C
154953.00, A, DVTLAS, 1, D, 276.38, 15, 12
154953.00, A, TEY, 2, O, 4.5, 15, 43
154953.00, A, TEY, 2, C, 0.0, 15, 4E
154953.00, A, TEY, 2, F, 0.0, 15, 4B
154953.00, A, TEY, 2, H, 4.5, 15, 44
154953.00, V, TSP, 1, Y, 1.53, 15, 58
154953.00, V, TSP, 1, X, -0.01, 15, 72
154956.00, V, DVTLAM, 1, A, 14.25, 15, 21
154956.00, V, DVTLAM, 1, B, 6.5, 15, 13
154956.00, V, DVTLAM, 1, R, 7.94, 15, 0A
154956.00, V, DVTLAM, 1, P, 19.81, 15, 33
154956.00, V, DVTLAM, 1, D, 276.94, 15, 18
154956.00, V, DVTLAM, 1, T, 4.13, 15, 00
154956.00, V, DVTLAM, 1, S, 50.0, 15, 34
154956.00, V, DVTLAS, 1, B, 2.69, 15, 03
154956.00, V, DVTLAS, 1, A, 11.25, 15, 3A
154956.00, V, DVTLAS, 1, R, 4.06, 15, 1C
154956.00, V, DVTLAS, 1, P, 12.06, 15, 29
154956.00, V, DVTLAS, 1, D, 276.38, 15, 00
154956.00, A, TEY, 2, O, 4.06, 15, 45
154956.00, A, TEY, 2, C, 1.06, 15, 4C
154956.00, A, TEY, 2, F, 0.0, 15, 4E
154956.00, A, TEY, 2, H, 5.13, 15, 47
154956.00, V, TSP, 1, Y, 1.53, 15, 5D
154956.00, V, TSP, 1, X, -0.01, 15, 77
154959.00, V, DVTLAM, 1, A, 14.25, 15, 2E
154959.00, V, DVTLAM, 1, B, 6.5, 15, 1C
154959.00, V, DVTLAM, 1, R, 7.94, 15, 05
154959.00, V, DVTLAM, 1, P, 19.81, 15, 3C
154959.00, A, DVTLAM, 1, D, 283.56, 15, 04
154959.00, A, DVTLAM, 1, T, 4.13, 15, 18
