timestamp hhmmss.ss, status A/V, sensortype, sensorid, measurementid, measurementvalue, qualityfactor, checksum
073547.00, A, DVTLAM, 1, T, 4.44, 15, 1D
073547.00, V, DVTLAM, 1, S, 45.38, 15, 33
073547.00, V, DVTLAS, 1, A, 11.0, 15, 35
073547.00, V, DVTLAS, 1, B, 7.13, 15, 03
073547.00, V, DVTLAS, 1, R, 4.56, 15, 11
073547.00, V, DVTLAS, 1, P, 7.5, 15, 16
073547.00, A, DVTLAS, 1, D, 592.94, 15, 14
073547.00, A, TEY, 2, O, 4.25, 15, 4C
073547.00, A, TEY, 2, C, 0.0, 15, 43
073547.00, A, TEY, 2, F, 0.0, 15, 46
073547.00, A, TEY, 2, H, 4.25, 15, 4B
073547.00, A, TSP, 1, X, 0.0, 0, 70
073547.00, V, TSP, 1, Y, 0.67, 0, 67
073550.00, A, DVTLAM, 1, B, 6.88, 15, 0F
073550.00, V, DVTLAM, 1, A, 16.56, 15, 29
073550.00, V, DVTLAM, 1, R, 12.44, 15, 3D
073550.00, V, DVTLAM, 1, P, 13.75, 15, 3C
073550.00, A, DVTLAM, 1, D, 588.63, 15, 0F
073550.00, V, DVTLAM, 1, T, 4.44, 15, 0C
073550.00, V, DVTLAM, 1, S, 45.38, 15, 35
073550.00, V, DVTLAS, 1, A, 11.0, 15, 33
073550.00, V, DVTLAS, 1, B, 7.13, 15, 05
073550.00, V, DVTLAS, 1, R, 4.56, 15, 17
073550.00, V, DVTLAS, 1, P, 7.5, 15, 10
073550.00, V, DVTLAS, 1, D, 592.94, 15, 05
073550.00, A, TEY, 2, O, 4.81, 15, 44
073550.00, A, TEY, 2, C, 0.0, 15, 45
073550.00, A, TEY, 2, F, 3.0, 15, 43
073550.00, A, TEY, 2, H, 4.81, 15, 43
073550.00, V, TSP, 1, X, 0.0, 0, 61
073550.00, V, TSP, 1, Y, 0.67, 0, 61
073553.00, V, DVTLAM, 1, B, 6.88, 15, 1B
073553.00, V, DVTLAM, 1, A, 16.56, 15, 2A
073553.00, V, DVTLAM, 1, R, 12.44, 15, 3E
073553.00, V, DVTLAM, 1, P, 13.75, 15, 3F
073553.00, V, DVTLAM, 1, D, 588.63, 15, 1B
073553.00, V, DVTLAM, 1, T, 4.44, 15, 0F
073553.00, A, DVTLAM, 1, S, 50.38, 15, 25
073553.00, A, DVTLAS, 1, R, 2.63, 15, 03
073553.00, V, DVTLAS, 1, A, 11.0, 15, 30
073553.00, V, DVTLAS, 1, B, 7.13, 15, 06
073553.00, V, DVTLAS, 1, P, 7.5, 15, 13
073553.00, A, DVTLAS, 1, D, 588.75, 15, 15
073553.00, A, TEY, 2, O, 4.44, 15, 4E
073553.00, A, TEY, 2, C, 0.0, 15, 46
073553.00, A, TEY, 2, F, 0.0, 15, 43
073553.00, A, TEY, 2, H, 4.44, 15, 49
073553.00, V, TSP, 1, X, 0.0, 0, 62
073553.00, V, TSP, 1, Y, 0.67, 0, 62
073556.00, A, DVTLAM, 1, P, 21.81, 15, 27
073556.00, V, DVTLAM, 1, A, 16.56, 15, 2F
073556.00, V, DVTLAM, 1, B, 6.88, 15, 1E
073556.00, V, DVTLAM, 1, R, 12.44, 15, 3B
073556.00, A, DVTLAM, 1, D, 588.19, 14, 05
073556.00, V, DVTLAM, 1, T, 4.44, 15, 0A
073556.00, V, DVTLAM, 1, S, 50.38, 15, 37
073556.00, A, DVTLAS, 1, B, 7.0, 15, 16
073556.00, V, DVTLAS, 1, A, 11.0, 15, 35
073556.00, V, DVTLAS, 1, R, 2.63, 15, 11
073556.00, V, DVTLAS, 1, P, 7.5, 15, 16
073556.00, A, DVTLAS, 1, D, 592.56, 15, 1A
073556.00, A, TEY, 2, O, 4.19, 15, 43
073556.00, A, TEY, 2, C, 0.0, 15, 43
073556.00, A, TEY, 2, F, 0.0, 15, 46
073556.00, A, TEY, 2, H, 4.19, 15, 44
073556.00, A, TSP, 1, X, -0.09, 12, 67
073556.00, V, TSP, 1, Y, 0.67, 12, 54
073559.00, V, DVTLAM, 1, P, 21.81, 15, 3F
073559.00, V, DVTLAM, 1, A, 16.56, 15, 20
073559.00, V, DVTLAM, 1, B, 6.88, 15, 11
073559.00, V, DVTLAM, 1, R, 12.44, 15, 34
073559.00, A, DVTLAM, 1, D, 589.19, 15, 0A
073559.00, A, DVTLAM, 1, T, 4.5, 15, 17
073559.00, V, DVTLAM, 1, S, 50.38, 15, 38
073559.00, V, DVTLAS, 1, B, 7.0, 15, 0E
073559.00, V, DVTLAS, 1, A, 11.0, 15, 3A
073559.00, V, DVTLAS, 1, R, 2.63, 15, 1E
073559.00, V, DVTLAS, 1, P, 7.5, 15, 19
073559.00, V, DVTLAS, 1, D, 592.56, 15, 02
073559.00, A, TEY, 2, O, 4.38, 15, 4F
073559.00, A, TEY, 2, C, 0.0, 15, 4C
073559.00, A, TEY, 2, F, 0.0, 15, 49
073559.00, A, TEY, 2, H, 4.38, 15, 48
073559.00, V, TSP, 1, X, -0.09, 12, 7F
073559.00, V, TSP, 1, Y, 0.67, 12, 5B
073602.00, A, DVTLAM, 1, P, 14.25, 14, 2C
073602.00, V, DVTLAM, 1, A, 16.56, 14, 2C
073602.00, V, DVTLAM, 1, B, 6.88, 14, 1D
073602.00, V, DVTLAM, 1, R, 12.44, 14, 38
073602.00, V, DVTLAM, 1, D, 589.19, 15, 10
073602.00, V, DVTLAM, 1, T, 4.5, 15, 0D
073602.00, V, DVTLAM, 1, S, 50.38, 15, 35
073602.00, A, DVTLAS, 1, P, 6.94, 15, 0A
073602.00, V, DVTLAS, 1, A, 11.0, 15, 37
073602.00, V, DVTLAS, 1, B, 7.0, 15, 03
073602.00, V, DVTLAS, 1, R, 2.63, 15, 13
073602.00, A, DVTLAS, 1, D, 603.63, 15, 15
073602.00, A, TEY, 2, O, 4.25, 15, 4E
073602.00, A, TEY, 2, C, 0.0, 15, 41
073602.00, A, TEY, 2, F, 0.0, 15, 44
073602.00, A, TEY, 2, H, 4.25, 15, 49
073602.00, V, TSP, 1, X, -0.09, 12, 72
073602.00, V, TSP, 1, Y, 0.67, 12, 56
073605.00, V, DVTLAM, 1, P, 14.25, 14, 3C
073605.00, V, DVTLAM, 1, A, 16.56, 14, 2B
073605.00, V, DVTLAM, 1, B, 6.88, 14, 1A
073605.00, V, DVTLAM, 1, R, 12.44, 14, 3F
073605.00, A, DVTLAM, 1, D, 589.94, 15, 05
073605.00, V, DVTLAM, 1, T, 4.5, 15, 0A
073605.00, A, DVTLAM, 1, S, 40.88, 15, 2F
073605.00, V, DVTLAS, 1, P, 6.94, 15, 1A
073605.00, V, DVTLAS, 1, A, 11.0, 15, 30
073605.00, V, DVTLAS, 1, B, 7.0, 15, 04
073605.00, V, DVTLAS, 1, R, 2.63, 15, 14
073605.00, V, DVTLAS, 1, D, 603.63, 15, 05
073605.00, A, TEY, 2, O, 4.19, 15, 46
073605.00, A, TEY, 2, C, 0.0, 15, 46
073605.00, A, TEY, 2, F, 2.0, 15, 41
073605.00, A, TEY, 2, H, 4.19, 15, 41
073605.00, V, TSP, 1, X, -0.09, 12, 75
073605.00, V, TSP, 1, Y, 0.67, 12, 51
073608.00, V, DVTLAM, 1, P, 14.25, 14, 31
073608.00, V, DVTLAM, 1, A, 16.56, 14, 26
073608.00, V, DVTLAM, 1, B, 6.88, 14, 17
073608.00, V, DVTLAM, 1, R, 12.44, 14, 32
073608.00, V, DVTLAM, 1, D, 589.94, 15, 1F
073608.00, V, DVTLAM, 1, T, 4.5, 15, 07
073608.00, V, DVTLAM, 1, S, 40.88, 15, 35
073608.00, V, DVTLAS, 1, P, 6.94, 15, 17
073608.00, V, DVTLAS, 1, A, 11.0, 15, 3D
073608.00, V, DVTLAS, 1, B, 7.0, 15, 09
073608.00, V, DVTLAS, 1, R, 2.63, 15, 19
073608.00, A, DVTLAS, 1, D, 579.63, 15, 11
073608.00, A, TEY, 2, O, 4.25, 15, 44
073608.00, A, TEY, 2, C, 0.0, 15, 4B
073608.00, A, TEY, 2, F, 0.0, 15, 4E
073608.00, A, TEY, 2, H, 4.25, 15, 43
073608.00, V, TSP, 1, X, -0.09, 12, 78
073608.00, V, TSP, 1, Y, 0.67, 12, 5C
073611.00, A, DVTLAM, 1, A, 17.63, 15, 3F
073611.00, V, DVTLAM, 1, B, 6.88, 15, 1E
073611.00, V, DVTLAM, 1, R, 14.44, 15, 3D
073611.00, V, DVTLAM, 1, P, 14.25, 15, 38
073611.00, A, DVTLAM, 1, D, 589.56, 15, 0E
073611.00, A, DVTLAM, 1, T, 4.5, 15, 18
073611.00, V, DVTLAM, 1, S, 40.88, 15, 3D
073611.00, A, DVTLAS, 1, P, 4.5, 15, 02
073611.00, V, DVTLAS, 1, A, 11.0, 15, 35
073611.00, V, DVTLAS, 1, B, 7.0, 15, 01
073611.00, V, DVTLAS, 1, R, 2.63, 15, 11
073611.00, A, DVTLAS, 1, D, 592.5, 15, 1C
073611.00, A, TEY, 2, O, 4.06, 15, 4D
073611.00, A, TEY, 2, C, 0.0, 15, 43
073611.00, A, TEY, 2, F, 2.0, 15, 44
073611.00, A, TEY, 2, H, 4.06, 15, 4A
073611.00, A, TSP, 1, Y, 1.23, 10, 40
073611.00, V, TSP, 1, X, -0.09, 10, 72
073614.00, V, DVTLAM, 1, A, 17.63, 15, 2D
073614.00, V, DVTLAM, 1, B, 6.88, 15, 1B
073614.00, V, DVTLAM, 1, R, 14.44, 15, 38
073614.00, V, DVTLAM, 1, P, 14.25, 15, 3D
073614.00, V, DVTLAM, 1, D, 589.56, 15, 1C
073614.00, V, DVTLAM, 1, T, 4.5, 15, 0A
073614.00, V, DVTLAM, 1, S, 40.88, 15, 38
073614.00, V, DVTLAS, 1, P, 4.5, 15, 10
073614.00, V, DVTLAS, 1, A, 11.0, 15, 30
073614.00, V, DVTLAS, 1, B, 7.0, 15, 04
073614.00, V, DVTLAS, 1, R, 2.63, 15, 14
073614.00, V, DVTLAS, 1, D, 592.5, 15, 0E
073614.00, A, TEY, 2, O, 4.06, 15, 48
073614.00, A, TEY, 2, C, 0.0, 15, 46
073614.00, A, TEY, 2, F, 3.0, 15, 40
073614.00, A, TEY, 2, H, 4.06, 15, 4F
073614.00, V, TSP, 1, Y, 1.23, 10, 52
073614.00, V, TSP, 1, X, -0.09, 10, 77
073617.00, V, DVTLAM, 1, A, 17.63, 15, 2E
073617.00, V, DVTLAM, 1, B, 6.88, 15, 18
073617.00, V, DVTLAM, 1, R, 14.44, 15, 3B
073617.00, V, DVTLAM, 1, P, 14.25, 15, 3E
073617.00, A, DVTLAM, 1, D, 589.06, 15, 0D
073617.00, V, DVTLAM, 1, T, 4.5, 15, 09
073617.00, A, DVTLAM, 1, S, 46.25, 15, 2D
073617.00, A, DVTLAS, 1, R, -3.19, 15, 21
073617.00, V, DVTLAS, 1, A, 11.0, 15, 33
073617.00, V, DVTLAS, 1, B, 7.0, 15, 07
073617.00, V, DVTLAS, 1, P, 4.5, 15, 13
073617.00, A, DVTLAS, 1, D, 593.56, 15, 1D
073617.00, A, TEY, 2, O, 4.25, 15, 4A
073617.00, A, TEY, 2, C, 0.0, 15, 45
073617.00, A, TEY, 2, F, 0.0, 15, 40
073617.00, A, TEY, 2, H, 4.25, 15, 4D
073617.00, V, TSP, 1, Y, 1.23, 10, 51
073617.00, V, TSP, 1, X, -0.09, 10, 74
073620.00, A, DVTLAM, 1, R, 10.44, 15, 2C
073620.00, V, DVTLAM, 1, A, 17.63, 15, 2A
073620.00, V, DVTLAM, 1, B, 6.88, 15, 1C
073620.00, V, DVTLAM, 1, P, 14.25, 15, 3A
073620.00, A, DVTLAM, 1, D, 590.94, 15, 0A
073620.00, V, DVTLAM, 1, T, 4.5, 15, 0D
073620.00, V, DVTLAM, 1, S, 46.25, 15, 3E
073620.00, A, DVTLAS, 1, A, 8.56, 15, 1B
073620.00, V, DVTLAS, 1, B, 7.0, 15, 03
073620.00, V, DVTLAS, 1, R, -3.19, 15, 32
073620.00, V, DVTLAS, 1, P, 4.5, 15, 17
073620.00, V, DVTLAS, 1, D, 593.56, 15, 0E
073620.00, A, TEY, 2, O, 3.88, 15, 4E
073620.00, A, TEY, 2, C, 0.0, 15, 41
073620.00, A, TEY, 2, F, 0.0, 15, 44
073620.00, A, TEY, 2, H, 3.88, 15, 49
073620.00, V, TSP, 1, Y, 1.23, 10, 55
073620.00, V, TSP, 1, X, -0.09, 10, 70
073623.00, V, DVTLAM, 1, R, 10.44, 15, 38
073623.00, V, DVTLAM, 1, A, 17.63, 15, 29
073623.00, V, DVTLAM, 1, B, 6.88, 15, 1F
073623.00, V, DVTLAM, 1, P, 14.25, 15, 39
073623.00, V, DVTLAM, 1, D, 590.94, 15, 1E
073623.00, A, DVTLAM, 1, T, 4.5, 15, 19
073623.00, V, DVTLAM, 1, S, 46.25, 15, 3D
073623.00, V, DVTLAS, 1, A, 8.56, 15, 0F
073623.00, V, DVTLAS, 1, B, 7.0, 15, 00
073623.00, V, DVTLAS, 1, R, -3.19, 15, 31
073623.00, V, DVTLAS, 1, P, 4.5, 15, 14
073623.00, A, DVTLAS, 1, D, 589.75, 15, 10
073623.00, A, TEY, 2, O, 3.75, 15, 4F
073623.00, A, TEY, 2, C, 0.0, 15, 42
073623.00, A, TEY, 2, F, 0.0, 15, 47
073623.00, A, TEY, 2, H, 3.75, 15, 48
073623.00, A, TSP, 1, X, -0.1, 15, 69
073623.00, V, TSP, 1, Y, 1.23, 15, 53
073626.00, A, DVTLAM, 1, B, 8.0, 15, 03
073626.00, V, DVTLAM, 1, A, 17.63, 15, 2C
073626.00, V, DVTLAM, 1, R, 10.44, 15, 3D
073626.00, V, DVTLAM, 1, P, 14.25, 15, 3C
073626.00, A, DVTLAM, 1, D, 591.38, 15, 0B
073626.00, V, DVTLAM, 1, T, 4.5, 15, 0B
073626.00, A, DVTLAM, 1, S, 45.06, 15, 2D
073626.00, A, DVTLAS, 1, R, -8.13, 15, 22
073626.00, V, DVTLAS, 1, A, 8.56, 15, 0A
073626.00, V, DVTLAS, 1, B, 7.0, 15, 05
073626.00, V, DVTLAS, 1, P, 4.5, 15, 11
073626.00, V, DVTLAS, 1, D, 589.75, 15, 02
073626.00, A, TEY, 2, O, 4.13, 15, 4D
073626.00, A, TEY, 2, C, 0.0, 15, 47
073626.00, A, TEY, 2, F, 2.0, 15, 40
073626.00, A, TEY, 2, H, 4.13, 15, 4A
073626.00, A, TSP, 1, Y, 1.23, 0, 75
073626.00, V, TSP, 1, X, -0.1, 0, 4F
073629.00, V, DVTLAM, 1, B, 8.0, 15, 1B
073629.00, V, DVTLAM, 1, A, 17.63, 15, 23
073629.00, V, DVTLAM, 1, R, 10.44, 15, 32
073629.00, V, DVTLAM, 1, P, 14.25, 15, 33
073629.00, V, DVTLAM, 1, D, 591.38, 15, 13
073629.00, V, DVTLAM, 1, T, 4.5, 15, 04
073629.00, V, DVTLAM, 1, S, 45.06, 15, 35
073629.00, V, DVTLAS, 1, R, -8.13, 15, 3A
073629.00, V, DVTLAS, 1, A, 8.56, 15, 05
073629.00, V, DVTLAS, 1, B, 7.0, 15, 0A
073629.00, V, DVTLAS, 1, P, 4.5, 15, 1E
073629.00, A, DVTLAS, 1, D, 593.25, 15, 14
073629.00, A, TEY, 2, O, 4.13, 15, 42
073629.00, A, TEY, 2, C, 0.0, 15, 48
073629.00, A, TEY, 2, F, 0.0, 15, 4D
073629.00, A, TEY, 2, H, 4.13, 15, 45
073629.00, V, TSP, 1, Y, 1.23, 0, 6D
073629.00, V, TSP, 1, X, -0.1, 0, 40
073632.00, A, DVTLAM, 1, P, 16.5, 14, 2F
073632.00, V, DVTLAM, 1, A, 17.63, 14, 28
073632.00, V, DVTLAM, 1, B, 8.0, 14, 10
073632.00, V, DVTLAM, 1, R, 10.44, 14, 39
073632.00, A, DVTLAM, 1, D, 586.63, 15, 06
073632.00, V, DVTLAM, 1, T, 4.5, 15, 0E
073632.00, V, DVTLAM, 1, S, 45.06, 15, 3F
073632.00, A, DVTLAS, 1, B, 4.44, 15, 14
073632.00, V, DVTLAS, 1, A, 8.56, 15, 0F
073632.00, V, DVTLAS, 1, R, -8.13, 15, 30
073632.00, V, DVTLAS, 1, P, 4.5, 15, 14
073632.00, V, DVTLAS, 1, D, 593.25, 15, 09
073632.00, A, TEY, 2, O, 3.75, 15, 4F
073632.00, A, TEY, 2, C, 0.0, 15, 42
073632.00, A, TEY, 2, F, 3.0, 15, 44
073632.00, A, TEY, 2, H, 3.75, 15, 48
073632.00, V, TSP, 1, Y, 1.23, 0, 67
073632.00, V, TSP, 1, X, -0.1, 0, 4A
073635.00, V, DVTLAM, 1, P, 16.5, 14, 3F
073635.00, V, DVTLAM, 1, A, 17.63, 14, 2F
073635.00, V, DVTLAM, 1, B, 8.0, 14, 17
073635.00, V, DVTLAM, 1, R, 10.44, 14, 3E
073635.00, V, DVTLAM, 1, D, 586.63, 15, 16
073635.00, A, DVTLAM, 1, T, 4.44, 15, 1B
073635.00, V, DVTLAM, 1, S, 45.06, 15, 38
073635.00, V, DVTLAS, 1, B, 4.44, 15, 04
073635.00, V, DVTLAS, 1, A, 8.56, 15, 08
073635.00, V, DVTLAS, 1, R, -8.13, 15, 37
073635.00, V, DVTLAS, 1, P, 4.5, 15, 13
073635.00, A, DVTLAS, 1, D, 591.56, 15, 1F
073635.00, A, TEY, 2, O, 3.75, 10, 4D
073635.00, A, TEY, 2, C, 0.0, 10, 40
073635.00, A, TEY, 2, F, 0.0, 10, 45
073635.00, A, TEY, 2, H, 3.75, 10, 4A
073635.00, A, TSP, 1, Y, 1.39, 10, 4D
073635.00, V, TSP, 1, X, -0.1, 10, 7C
073638.00, A, DVTLAM, 1, P, 16.56, 14, 23
073638.00, V, DVTLAM, 1, A, 17.63, 14, 22
073638.00, V, DVTLAM, 1, B, 8.0, 14, 1A
073638.00, V, DVTLAM, 1, R, 10.44, 14, 33
073638.00, A, DVTLAM, 1, D, 590.5, 15, 0B
073638.00, V, DVTLAM, 1, T, 4.44, 15, 01
073638.00, V, DVTLAM, 1, S, 45.06, 15, 35
073638.00, A, DVTLAS, 1, P, 3.94, 15, 06
073638.00, V, DVTLAS, 1, A, 8.56, 15, 05
073638.00, V, DVTLAS, 1, B, 4.44, 15, 09
073638.00, V, DVTLAS, 1, R, -8.13, 15, 3A
073638.00, V, DVTLAS, 1, D, 591.56, 15, 05
073638.00, A, TEY, 2, O, 3.88, 15, 47
073638.00, A, TEY, 2, C, 0.0, 15, 48
073638.00, A, TEY, 2, F, 0.0, 15, 4D
073638.00, A, TEY, 2, H, 3.88, 15, 40
073638.00, V, TSP, 1, Y, 1.39, 10, 57
073638.00, V, TSP, 1, X, -0.1, 10, 71
073641.00, V, DVTLAM, 1, P, 16.56, 14, 3A
073641.00, V, DVTLAM, 1, A, 17.63, 14, 2C
073641.00, V, DVTLAM, 1, B, 8.0, 14, 14
073641.00, V, DVTLAM, 1, R, 10.44, 14, 3D
073641.00, A, DVTLAM, 1, D, 590.5, 15, 05
073641.00, V, DVTLAM, 1, T, 4.44, 15, 0F
073641.00, A, DVTLAM, 1, S, 46.0, 15, 29
073641.00, V, DVTLAS, 1, P, 3.94, 15, 1F
073641.00, V, DVTLAS, 1, A, 8.56, 15, 0B
073641.00, V, DVTLAS, 1, B, 4.44, 15, 07
073641.00, V, DVTLAS, 1, R, -8.13, 15, 34
073641.00, A, DVTLAS, 1, D, 591.81, 15, 16
073641.00, A, TEY, 2, O, 4.0, 15, 4E
073641.00, A, TEY, 2, C, 0.0, 15, 46
073641.00, A, TEY, 2, F, 3.0, 15, 40
073641.00, A, TEY, 2, H, 4.0, 15, 49
073641.00, V, TSP, 1, Y, 1.39, 10, 59
073641.00, V, TSP, 1, X, -0.1, 10, 7F
073644.00, A, DVTLAM, 1, R, 13.63, 15, 28
073644.00, V, DVTLAM, 1, A, 17.63, 15, 28
073644.00, V, DVTLAM, 1, B, 8.0, 15, 10
073644.00, V, DVTLAM, 1, P, 16.56, 15, 3E
073644.00, V, DVTLAM, 1, D, 590.5, 15, 17
073644.00, V, DVTLAM, 1, T, 4.44, 15, 0A
073644.00, V, DVTLAM, 1, S, 46.0, 15, 3B
073644.00, A, DVTLAS, 1, P, 4.81, 15, 0E
073644.00, V, DVTLAS, 1, A, 8.56, 15, 0E
073644.00, V, DVTLAS, 1, B, 4.44, 15, 02
073644.00, V, DVTLAS, 1, R, -8.13, 15, 31
073644.00, A, DVTLAS, 1, D, 592.38, 15, 12
073644.00, A, TEY, 2, O, 3.88, 15, 4C
073644.00, A, TEY, 2, C, 0.0, 15, 43
073644.00, A, TEY, 2, F, 0.0, 15, 46
073644.00, A, TEY, 2, H, 3.88, 15, 4B
073644.00, V, TSP, 1, Y, 1.39, 10, 5C
073644.00, V, TSP, 1, X, -0.1, 10, 7A
073647.00, V, DVTLAM, 1, R, 13.63, 15, 3C
073647.00, V, DVTLAM, 1, A, 17.63, 15, 2B
073647.00, V, DVTLAM, 1, B, 8.0, 15, 13
073647.00, V, DVTLAM, 1, P, 16.56, 15, 3D
073647.00, A, DVTLAM, 1, D, 590.19, 15, 0E
073647.00, A, DVTLAM, 1, T, 4.5, 15, 1B
073647.00, V, DVTLAM, 1, S, 46.0, 15, 38
073647.00, V, DVTLAS, 1, P, 4.81, 15, 1A
073647.00, V, DVTLAS, 1, A, 8.56, 15, 0D
073647.00, V, DVTLAS, 1, B, 4.44, 15, 01
073647.00, V, DVTLAS, 1, R, -8.13, 15, 32
073647.00, V, DVTLAS, 1, D, 592.38, 15, 06
073647.00, A, TEY, 2, O, 3.88, 15, 4F
073647.00, A, TEY, 2, C, 0.0, 15, 40
073647.00, A, TEY, 2, F, 0.0, 15, 45
073647.00, A, TEY, 2, H, 3.88, 15, 48
073647.00, A, TSP, 1, X, -0.1, 12, 6C
